,State,Transaction_Year,Quaters,Transaction_type,Transaction_count,Transaction_amount
473,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Financial Services,1635,1778864
474,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Others,3978,2268098
475,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Peer-to-peer payments,666995,2153786522
476,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Merchant payments,631443,316510115
477,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Recharge & bill payments,509971,224246669
478,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Financial Services,2453,1683959
479,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Others,6929,4283833
480,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Recharge & bill payments,407577,153340696
481,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Peer-to-peer payments,329005,1119439489
482,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Merchant payments,137040,66713356
483,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Financial Services,668,418783
484,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Others,4289,2851043
485,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Recharge & bill payments,525974,178877986
486,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Peer-to-peer payments,323909,1052118443
487,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Merchant payments,118801,68938500
488,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Financial Services,1826,993268
489,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Others,2642,1448254
490,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Merchant payments,3777156,1705567002
491,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Peer-to-peer payments,2086741,5382949597
492,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Recharge & bill payments,592431,425206924
493,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Financial Services,2237,3194409
494,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Others,7056,3729425
495,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Merchant payments,4415771,1889046056
496,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Peer-to-peer payments,2215052,5737539058
497,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Recharge & bill payments,548795,426040023
498,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Financial Services,2495,3169199
499,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Others,7472,3846409
500,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Merchant payments,2507246,1227972829
501,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Peer-to-peer payments,1745454,4674787017
502,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Recharge & bill payments,538134,326296370
503,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Financial Services,2574,2661345
504,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Others,9395,5330803
505,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Merchant payments,3346697,1536859131
506,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Peer-to-peer payments,1861799,5078832140
507,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Recharge & bill payments,539562,372921225
508,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Financial Services,1849,2131607
509,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Others,9864,4415675
510,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Recharge & bill payments,319142,104597035
511,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Peer-to-peer payments,249944,821178569
512,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Merchant payments,63616,30634658
513,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Financial Services,533,425044
514,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Others,5516,4636167
515,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Recharge & bill payments,351819,125809568
516,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Peer-to-peer payments,324464,1051976410
517,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Merchant payments,86758,45361559
518,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Financial Services,1019,267762
519,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Others,4911,3225961
520,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Peer-to-peer payments,408465,757657638
521,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Recharge & bill payments,225998,62660761
522,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Merchant payments,20694,17043867
523,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Financial Services,1645,221064
524,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Others,5012,5786443
525,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Peer-to-peer payments,244134,734034142
526,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Recharge & bill payments,198184,63874445
527,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Merchant payments,40781,20816136
528,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Financial Services,748,155149
529,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Others,5809,5561402
530,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Recharge & bill payments,157113,39790820
531,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Peer-to-peer payments,119346,396698085
532,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Merchant payments,7465,5693604
533,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Financial Services,1477,297647
534,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Others,4174,5159437
535,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Peer-to-peer payments,194214,582082154
536,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Recharge & bill payments,185793,49972030
537,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Merchant payments,15739,19577328
538,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Financial Services,2996,371674
539,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Others,5340,6747429
540,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Recharge & bill payments,95544,17526369
541,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Peer-to-peer payments,44599,151966933
542,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Merchant payments,1531,1580762
543,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Financial Services,1364,353171
544,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Others,5511,4231146
545,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Recharge & bill payments,122834,30595592
546,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Peer-to-peer payments,69215,261995613
547,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Merchant payments,3544,4685536
548,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Financial Services,2996,383806
549,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Others,4037,4410224
550,ladakh,2021,3,Peer-to-peer payments,330919,1917311078
551,ladakh,2021,3,Merchant payments,135108,233260756
552,ladakh,2021,3,Recharge & bill payments,121856,58750081
553,ladakh,2021,3,Financial Services,900,1911625
554,ladakh,2021,3,Others,2204,2751201
555,ladakh,2021,4,Peer-to-peer payments,337120,1804428550
556,ladakh,2021,4,Merchant payments,169110,284786365
557,ladakh,2021,4,Recharge & bill payments,120607,58403893
558,ladakh,2021,4,Financial Services,912,3068708
559,ladakh,2021,4,Others,2438,2847620
560,ladakh,2021,1,Peer-to-peer payments,141894,869999786
561,ladakh,2021,1,Recharge & bill payments,72719,35459532
562,ladakh,2021,1,Merchant payments,58875,74977913
563,ladakh,2021,1,Financial Services,629,1455016
564,ladakh,2021,1,Others,1298,1527565
565,ladakh,2021,2,Peer-to-peer payments,209818,1259044412
566,ladakh,2021,2,Recharge & bill payments,95458,44754721
567,ladakh,2021,2,Merchant payments,92078,119608470
568,ladakh,2021,2,Financial Services,755,1756762
569,ladakh,2021,2,Others,1607,2094729
570,ladakh,2023,1,Peer-to-peer payments,796687,3112641857
571,ladakh,2023,1,Merchant payments,561734,601420766
572,ladakh,2023,1,Recharge & bill payments,204592,129440564
573,ladakh,2023,1,Financial Services,1610,3389191
574,ladakh,2023,1,Others,2623,2128920
575,ladakh,2023,2,Peer-to-peer payments,1479909,5891146705
576,ladakh,2023,2,Merchant payments,1121362,1074373616
577,ladakh,2023,2,Recharge & bill payments,337017,218229701
578,ladakh,2023,2,Financial Services,1885,4432032
579,ladakh,2023,2,Others,3642,2921832
580,ladakh,2020,3,Peer-to-peer payments,108345,751333715
581,ladakh,2020,3,Recharge & bill payments,81623,40380074
582,ladakh,2020,3,Merchant payments,36861,40538778
583,ladakh,2020,3,Financial Services,621,2334917
584,ladakh,2020,3,Others,772,900013
585,ladakh,2020,4,Peer-to-peer payments,151582,985814864
586,ladakh,2020,4,Recharge & bill payments,94133,44185250
587,ladakh,2020,4,Merchant payments,83868,77511378
588,ladakh,2020,4,Financial Services,729,1965054
589,ladakh,2020,4,Others,1822,2486922
590,ladakh,2020,1,Peer-to-peer payments,51560,339551900
591,ladakh,2020,1,Recharge & bill payments,49801,23010664
592,ladakh,2020,1,Merchant payments,14264,13338124
593,ladakh,2020,1,Financial Services,204,583108
594,ladakh,2020,1,Others,590,1155879
595,ladakh,2020,2,Recharge & bill payments,70601,32087339
596,ladakh,2020,2,Peer-to-peer payments,68450,470749365
597,ladakh,2020,2,Merchant payments,15132,19679330
598,ladakh,2020,2,Financial Services,337,786069
599,ladakh,2020,2,Others,490,490894
600,ladakh,2022,3,Peer-to-peer payments,659896,2955729492
601,ladakh,2022,3,Merchant payments,367022,551472983
602,ladakh,2022,3,Recharge & bill payments,160269,94288872
603,ladakh,2022,3,Financial Services,1555,1815866
604,ladakh,2022,3,Others,2116,1892134
605,ladakh,2022,4,Peer-to-peer payments,559259,2350047971
606,ladakh,2022,4,Merchant payments,382456,462189599
607,ladakh,2022,4,Recharge & bill payments,138793,79767790
608,ladakh,2022,4,Financial Services,1248,1198715
609,ladakh,2022,4,Others,1616,1273495
610,ladakh,2022,1,Peer-to-peer payments,343041,1685241980
611,ladakh,2022,1,Merchant payments,167100,279354508
612,ladakh,2022,1,Recharge & bill payments,116486,56203999
613,ladakh,2022,1,Financial Services,1247,2023327
614,ladakh,2022,1,Others,2141,2217102
615,ladakh,2022,2,Peer-to-peer payments,608870,2941624382
616,ladakh,2022,2,Merchant payments,346146,508439376
617,ladakh,2022,2,Recharge & bill payments,158996,88531677
618,ladakh,2022,2,Financial Services,1585,2487560
619,ladakh,2022,2,Others,2476,2235180
620,ladakh,2019,3,Peer-to-peer payments,43198,303596367
621,ladakh,2019,3,Recharge & bill payments,41491,18054746
622,ladakh,2019,3,Merchant payments,6963,8096082
623,ladakh,2019,3,Financial Services,48,148633
624,ladakh,2019,3,Others,696,1233697
625,ladakh,2019,4,Peer-to-peer payments,42095,298044908
626,ladakh,2019,4,Recharge & bill payments,35467,16510212
627,ladakh,2019,4,Merchant payments,6522,8717893
628,ladakh,2019,4,Financial Services,46,162760
629,ladakh,2019,4,Others,576,1253584
630,ladakh,2019,1,Peer-to-peer payments,22076,139715922
631,ladakh,2019,1,Recharge & bill payments,20014,7186109
632,ladakh,2019,1,Merchant payments,3238,4967122
633,ladakh,2019,1,Financial Services,114,111851
634,ladakh,2019,1,Others,703,878916
635,ladakh,2019,2,Peer-to-peer payments,34202,240305709
636,ladakh,2019,2,Recharge & bill payments,25357,10116773
637,ladakh,2019,2,Merchant payments,8220,7726519
638,ladakh,2019,2,Financial Services,86,113767
639,ladakh,2019,2,Others,907,992737
640,ladakh,2018,3,Recharge & bill payments,13136,4676712
641,ladakh,2018,3,Peer-to-peer payments,10133,77085890
642,ladakh,2018,3,Merchant payments,1168,2016579
643,ladakh,2018,3,Financial Services,84,69317
644,ladakh,2018,3,Others,343,242477
645,ladakh,2018,4,Recharge & bill payments,16650,5701932
646,ladakh,2018,4,Peer-to-peer payments,15939,123611779
647,ladakh,2018,4,Merchant payments,1881,5082666
648,ladakh,2018,4,Financial Services,142,94604
649,ladakh,2018,4,Others,599,1031858
650,ladakh,2018,1,Recharge & bill payments,3550,927250
651,ladakh,2018,1,Peer-to-peer payments,1752,10767803
652,ladakh,2018,1,Merchant payments,320,369327
653,ladakh,2018,1,Financial Services,132,274283
654,ladakh,2018,1,Others,335,194192
655,ladakh,2018,2,Recharge & bill payments,8075,2417434
656,ladakh,2018,2,Peer-to-peer payments,5667,42638443
657,ladakh,2018,2,Merchant payments,724,1761366
658,ladakh,2018,2,Financial Services,151,127324
659,ladakh,2018,2,Others,393,390334
660,tripura,2021,3,Peer-to-peer payments,864329,3491901741
661,tripura,2021,3,Recharge & bill payments,620991,215226019
662,tripura,2021,3,Merchant payments,584079,648504775
663,tripura,2021,3,Financial Services,2886,3473153
664,tripura,2021,3,Others,8915,5028078
665,tripura,2021,4,Peer-to-peer payments,1060915,4368786747
666,tripura,2021,4,Merchant payments,793636,874005407
667,tripura,2021,4,Recharge & bill payments,650251,241225282
668,tripura,2021,4,Financial Services,3635,5073898
669,tripura,2021,4,Others,12256,7838128
670,tripura,2021,1,Peer-to-peer payments,643366,2821226150
671,tripura,2021,1,Recharge & bill payments,508718,173211140
672,tripura,2021,1,Merchant payments,350366,333743281
673,tripura,2021,1,Financial Services,3146,2879929
674,tripura,2021,1,Others,5827,4281067
675,tripura,2021,2,Peer-to-peer payments,703728,2865655130
676,tripura,2021,2,Recharge & bill payments,589839,189808502
677,tripura,2021,2,Merchant payments,440060,404915546
678,tripura,2021,2,Financial Services,3656,3503925
679,tripura,2021,2,Others,7146,4271255
680,tripura,2023,1,Merchant payments,2991978,2538146159
681,tripura,2023,1,Peer-to-peer payments,2961284,10170883076
682,tripura,2023,1,Recharge & bill payments,1146228,565902758
683,tripura,2023,1,Financial Services,7716,6190362
684,tripura,2023,1,Others,11481,7160536
685,tripura,2023,2,Merchant payments,3654027,2936486824
686,tripura,2023,2,Peer-to-peer payments,3144448,10396364428
687,tripura,2023,2,Recharge & bill payments,1112236,570797284
688,tripura,2023,2,Financial Services,8100,8721399
689,tripura,2023,2,Others,10732,6760147
690,tripura,2020,3,Recharge & bill payments,627363,185201997
691,tripura,2020,3,Peer-to-peer payments,477769,1959371082
692,tripura,2020,3,Merchant payments,202106,190218136
693,tripura,2020,3,Financial Services,3828,3141391
694,tripura,2020,3,Others,6819,3886908
695,tripura,2020,4,Peer-to-peer payments,650386,2683789889
696,tripura,2020,4,Recharge & bill payments,631611,192385823
697,tripura,2020,4,Merchant payments,357567,296872485
698,tripura,2020,4,Financial Services,4084,3666639
699,tripura,2020,4,Others,8242,5416158
700,tripura,2020,1,Recharge & bill payments,449584,114355218
701,tripura,2020,1,Peer-to-peer payments,366218,1400694933
702,tripura,2020,1,Merchant payments,102861,68590603
703,tripura,2020,1,Financial Services,1722,1066651
704,tripura,2020,1,Others,4117,4071399
705,tripura,2020,2,Recharge & bill payments,600206,163220166
706,tripura,2020,2,Peer-to-peer payments,346863,1501452755
707,tripura,2020,2,Merchant payments,97816,99795973
708,tripura,2020,2,Financial Services,2904,2247782
709,tripura,2020,2,Others,4731,2459205
710,tripura,2022,3,Peer-to-peer payments,1836678,6718925839
711,tripura,2022,3,Merchant payments,1660497,1589078400
712,tripura,2022,3,Recharge & bill payments,745382,329401812
713,tripura,2022,3,Financial Services,4343,5330626
714,tripura,2022,3,Others,9679,5616127
715,tripura,2022,4,Peer-to-peer payments,2252390,8142233538
716,tripura,2022,4,Merchant payments,2054988,1925282618
717,tripura,2022,4,Recharge & bill payments,874800,373875271
718,tripura,2022,4,Financial Services,5787,5028488
719,tripura,2022,4,Others,10225,6551901
720,tripura,2022,1,Peer-to-peer payments,1221863,4934712034
721,tripura,2022,1,Merchant payments,992891,1037265262
722,tripura,2022,1,Recharge & bill payments,641170,262348230
723,tripura,2022,1,Financial Services,4351,5782533
724,tripura,2022,1,Others,10915,7221703
725,tripura,2022,2,Peer-to-peer payments,1443647,5354182193
726,tripura,2022,2,Merchant payments,1322009,1235804019
727,tripura,2022,2,Recharge & bill payments,638643,278018856
728,tripura,2022,2,Financial Services,3812,4533635
729,tripura,2022,2,Others,10553,5732336
730,tripura,2019,3,Recharge & bill payments,339539,81845425
731,tripura,2019,3,Peer-to-peer payments,270163,884623553
732,tripura,2019,3,Merchant payments,68399,44802063
733,tripura,2019,3,Financial Services,27970,582020
734,tripura,2019,3,Others,5646,5524358
735,tripura,2019,4,Recharge & bill payments,373779,88001651
736,tripura,2019,4,Peer-to-peer payments,359076,1071507585
737,tripura,2019,4,Merchant payments,62458,51274033
738,tripura,2019,4,Financial Services,2239,377097
739,tripura,2019,4,Others,4272,4239791
740,tripura,2019,1,Peer-to-peer payments,296993,679165332
741,tripura,2019,1,Recharge & bill payments,227997,44429378
742,tripura,2019,1,Merchant payments,46642,28109966
743,tripura,2019,1,Financial Services,4189,461473
744,tripura,2019,1,Others,5105,4728790
745,tripura,2019,2,Peer-to-peer payments,240776,751113516
746,tripura,2019,2,Recharge & bill payments,218649,48989430
747,tripura,2019,2,Merchant payments,64829,35275706
748,tripura,2019,2,Financial Services,1899,339184
749,tripura,2019,2,Others,6405,6103644
750,tripura,2018,3,Peer-to-peer payments,186065,398867427
751,tripura,2018,3,Recharge & bill payments,156308,33484811
752,tripura,2018,3,Merchant payments,21476,16092396
753,tripura,2018,3,Financial Services,8106,1080000
754,tripura,2018,3,Others,5748,4338753
755,tripura,2018,4,Recharge & bill payments,204720,38334816
756,tripura,2018,4,Peer-to-peer payments,179739,549068822
757,tripura,2018,4,Merchant payments,50888,31066467
758,tripura,2018,4,Financial Services,6441,1023126
759,tripura,2018,4,Others,6271,5392365
760,tripura,2018,1,Recharge & bill payments,86819,14079439
761,tripura,2018,1,Peer-to-peer payments,44844,112229994
762,tripura,2018,1,Financial Services,4842,672247
763,tripura,2018,1,Merchant payments,4833,6080959
764,tripura,2018,1,Others,6819,4916272
765,tripura,2018,2,Recharge & bill payments,118171,22554398
