,State,Transaction_Year,Quaters,District,Transaction_Type,Transaction_Count,Transaction_Amount
9127,andhra-pradesh,2018,2,chittoor district,TOTAL,1185723,1990419125
9128,andhra-pradesh,2018,2,guntur district,TOTAL,1088101,2108475811
9129,andhra-pradesh,2018,2,krishna district,TOTAL,1224987,2448141593
9130,chhattisgarh,2021,3,dhamtari district,TOTAL,985124,1824710331
9131,chhattisgarh,2021,3,korba district,TOTAL,3562384,5269832115
9132,chhattisgarh,2021,3,surajpur district,TOTAL,1244377,2128314524
9133,chhattisgarh,2021,3,baloda bazar district,TOTAL,1923490,3285959111
9134,chhattisgarh,2021,3,sukma district,TOTAL,380899,1100850189
9135,chhattisgarh,2021,3,raigarh district,TOTAL,3676121,6178904602
9136,chhattisgarh,2021,3,janjgir champa district,TOTAL,3691134,6044129725
9137,chhattisgarh,2021,3,jashpur district,TOTAL,962130,1842499910
9138,chhattisgarh,2021,3,balod district,TOTAL,1006571,1667022367
9139,chhattisgarh,2021,3,kabirdham district,TOTAL,957202,1535927184
9140,chhattisgarh,2021,3,surguja district,TOTAL,2006253,3418441123
9141,chhattisgarh,2021,3,dantewada district,TOTAL,499985,1130039078
9142,chhattisgarh,2021,3,gariyaband district,TOTAL,677715,1211971006
9143,chhattisgarh,2021,3,durg district,TOTAL,8289193,11563387669
9144,chhattisgarh,2021,3,rajnandgaon district,TOTAL,2353407,3963184198
9145,chhattisgarh,2021,3,raipur district,TOTAL,17276668,26769245295
9146,chhattisgarh,2021,3,narayanpur district,TOTAL,167442,340593780
9147,chhattisgarh,2021,3,kanker district,TOTAL,987222,2049763959
9148,chhattisgarh,2021,3,korea district,TOTAL,1325395,2180425835
9149,chhattisgarh,2021,3,mungeli district,TOTAL,654791,1165469291
9150,chhattisgarh,2021,3,bilaspur district,TOTAL,5603933,8478327761
9151,chhattisgarh,2021,3,balrampur district,TOTAL,961639,2054725671
9152,chhattisgarh,2021,3,bijapur district,TOTAL,469983,1089393531
9153,chhattisgarh,2021,3,bemetara district,TOTAL,820436,1405816374
9154,chhattisgarh,2021,3,bastar district,TOTAL,1337066,2529543183
9155,chhattisgarh,2021,3,kondagaon district,TOTAL,603305,1129475741
9156,chhattisgarh,2021,3,mahasamund district,TOTAL,1814073,3248154697
9157,chhattisgarh,2021,4,dhamtari district,TOTAL,1248118,2301060133
9158,chhattisgarh,2021,4,korba district,TOTAL,4813732,6967488786
9159,chhattisgarh,2021,4,surajpur district,TOTAL,1620479,2695737530
9160,chhattisgarh,2021,4,baloda bazar district,TOTAL,2428335,4125753409
9161,chhattisgarh,2021,4,sukma district,TOTAL,491853,1315468404
9162,chhattisgarh,2021,4,raigarh district,TOTAL,4987956,8118529781
9163,chhattisgarh,2021,4,janjgir champa district,TOTAL,4713652,7509616301
9164,chhattisgarh,2021,4,jashpur district,TOTAL,1283197,2398549912
9165,chhattisgarh,2021,4,balod district,TOTAL,1261829,2124024724
9166,chhattisgarh,2021,4,kabirdham district,TOTAL,1224202,1936737122
9167,chhattisgarh,2021,4,surguja district,TOTAL,2774724,4648918490
9168,chhattisgarh,2021,4,dantewada district,TOTAL,666756,1425704987
9169,chhattisgarh,2021,4,gariyaband district,TOTAL,845852,1432175557
9170,chhattisgarh,2021,4,durg district,TOTAL,10300130,14816073916
9171,chhattisgarh,2021,4,rajnandgaon district,TOTAL,2897306,4944916181
9172,chhattisgarh,2021,4,raipur district,TOTAL,23353982,36279287404
9173,chhattisgarh,2021,4,narayanpur district,TOTAL,240761,489068703
9174,chhattisgarh,2021,4,kanker district,TOTAL,1324064,2662476374
9175,chhattisgarh,2021,4,korea district,TOTAL,1688351,2738248456
9176,chhattisgarh,2021,4,mungeli district,TOTAL,870531,1492676825
9177,chhattisgarh,2021,4,bilaspur district,TOTAL,7784221,11326296354
9178,chhattisgarh,2021,4,balrampur district,TOTAL,1247713,2575260752
9179,chhattisgarh,2021,4,bijapur district,TOTAL,614833,1378643772
9180,chhattisgarh,2021,4,bemetara district,TOTAL,1010707,1829091197
9181,chhattisgarh,2021,4,bastar district,TOTAL,1879817,3398738422
9182,chhattisgarh,2021,4,kondagaon district,TOTAL,820093,1443085278
9183,chhattisgarh,2021,4,mahasamund district,TOTAL,2324300,4025481736
9184,chhattisgarh,2021,1,dhamtari district,TOTAL,616731,1207143038
9185,chhattisgarh,2021,1,korba district,TOTAL,2152362,3547673112
9186,chhattisgarh,2021,1,surajpur district,TOTAL,737441,1463328896
9187,chhattisgarh,2021,1,baloda bazar district,TOTAL,1102370,2084677637
9188,chhattisgarh,2021,1,sukma district,TOTAL,226511,681369447
9189,chhattisgarh,2021,1,raigarh district,TOTAL,2237708,4233022686
9190,chhattisgarh,2021,1,janjgir champa district,TOTAL,2237748,4086540675
9191,chhattisgarh,2021,1,jashpur district,TOTAL,587229,1265771754
9192,chhattisgarh,2021,1,balod district,TOTAL,645219,1132187020
9193,chhattisgarh,2021,1,kabirdham district,TOTAL,571899,968261725
9194,chhattisgarh,2021,1,surguja district,TOTAL,1195343,2299690489
9195,chhattisgarh,2021,1,dantewada district,TOTAL,315403,786274768
9196,chhattisgarh,2021,1,gariyaband district,TOTAL,396818,770501929
9197,chhattisgarh,2021,1,durg district,TOTAL,5455260,7697855739
9198,chhattisgarh,2021,1,rajnandgaon district,TOTAL,1390205,2509162848
9199,chhattisgarh,2021,1,raipur district,TOTAL,10625343,17249749779
9200,chhattisgarh,2021,1,narayanpur district,TOTAL,109993,243552618
9201,chhattisgarh,2021,1,kanker district,TOTAL,619999,1482694763
9202,chhattisgarh,2021,1,korea district,TOTAL,796358,1498312909
9203,chhattisgarh,2021,1,mungeli district,TOTAL,383383,750343760
9204,chhattisgarh,2021,1,bilaspur district,TOTAL,3400745,5548981180
9205,chhattisgarh,2021,1,balrampur district,TOTAL,597667,1498078490
9206,chhattisgarh,2021,1,bijapur district,TOTAL,291788,770612635
9207,chhattisgarh,2021,1,bemetara district,TOTAL,518166,943164752
9208,chhattisgarh,2021,1,bastar district,TOTAL,779252,1693715519
9209,chhattisgarh,2021,1,kondagaon district,TOTAL,360985,776775266
9210,chhattisgarh,2021,1,mahasamund district,TOTAL,1084511,2220399814
9211,chhattisgarh,2021,2,dhamtari district,TOTAL,803714,1475776201
9212,chhattisgarh,2021,2,korba district,TOTAL,2556656,4078628168
9213,chhattisgarh,2021,2,surajpur district,TOTAL,913088,1729440595
9214,chhattisgarh,2021,2,baloda bazar district,TOTAL,1461126,2578930313
9215,chhattisgarh,2021,2,sukma district,TOTAL,300111,816528670
9216,chhattisgarh,2021,2,raigarh district,TOTAL,2634959,4606676921
9217,chhattisgarh,2021,2,janjgir champa district,TOTAL,2835495,4781785298
9218,chhattisgarh,2021,2,jashpur district,TOTAL,728879,1441881668
9219,chhattisgarh,2021,2,balod district,TOTAL,826679,1380147490
9220,chhattisgarh,2021,2,kabirdham district,TOTAL,771345,1267472695
9221,chhattisgarh,2021,2,surguja district,TOTAL,1332917,2575596438
9222,chhattisgarh,2021,2,dantewada district,TOTAL,405620,912949701
9223,chhattisgarh,2021,2,gariyaband district,TOTAL,533040,947099930
9224,chhattisgarh,2021,2,durg district,TOTAL,5360198,8406607059
9225,chhattisgarh,2021,2,rajnandgaon district,TOTAL,1698948,3047951973
9226,chhattisgarh,2021,2,raipur district,TOTAL,10882417,18678914879
9227,chhattisgarh,2021,2,narayanpur district,TOTAL,137697,278432933
9228,chhattisgarh,2021,2,kanker district,TOTAL,765639,1633931245
9229,chhattisgarh,2021,2,korea district,TOTAL,984343,1764272111
9230,chhattisgarh,2021,2,mungeli district,TOTAL,530168,987805834
9231,chhattisgarh,2021,2,bilaspur district,TOTAL,3617926,6128946520
9232,chhattisgarh,2021,2,balrampur district,TOTAL,750454,1767610921
9233,chhattisgarh,2021,2,bijapur district,TOTAL,372315,897448843
9234,chhattisgarh,2021,2,bemetara district,TOTAL,684190,1191912269
9235,chhattisgarh,2021,2,bastar district,TOTAL,956445,1858017026
9236,chhattisgarh,2021,2,kondagaon district,TOTAL,469272,884960983
9237,chhattisgarh,2021,2,mahasamund district,TOTAL,1375779,2609044564
9238,chhattisgarh,2023,1,dhamtari district,TOTAL,3656892,6000061935
9239,chhattisgarh,2023,1,korba district,TOTAL,12843212,16488882083
9240,chhattisgarh,2023,1,surajpur district,TOTAL,4342391,5789576532
9241,chhattisgarh,2023,1,baloda bazar district,TOTAL,7197194,10652987448
9242,chhattisgarh,2023,1,sukma district,TOTAL,1202965,2441450038
9243,chhattisgarh,2023,1,raigarh district,TOTAL,14309929,20128762185
9244,chhattisgarh,2023,1,janjgir champa district,TOTAL,11935407,16206439751
9245,chhattisgarh,2023,1,jashpur district,TOTAL,3899006,6229114336
9246,chhattisgarh,2023,1,balod district,TOTAL,3402491,5149710449
9247,chhattisgarh,2023,1,kabirdham district,TOTAL,4236786,5687558670
9248,chhattisgarh,2023,1,surguja district,TOTAL,7940333,10560053086
9249,chhattisgarh,2023,1,dantewada district,TOTAL,1928165,3167599784
9250,chhattisgarh,2023,1,gariyaband district,TOTAL,2585427,3945750314
9251,chhattisgarh,2023,1,durg district,TOTAL,23859545,31147636873
9252,chhattisgarh,2023,1,rajnandgaon district,TOTAL,8307564,12366125060
9253,chhattisgarh,2023,1,raipur district,TOTAL,45622190,62999064541
9254,chhattisgarh,2023,1,narayanpur district,TOTAL,740408,1230653608
9255,chhattisgarh,2023,1,kanker district,TOTAL,3794435,6343820186
9256,chhattisgarh,2023,1,korea district,TOTAL,4120545,5549483901
9257,chhattisgarh,2023,1,mungeli district,TOTAL,2911314,4306392412
9258,chhattisgarh,2023,1,bilaspur district,TOTAL,22515986,28109717724
9259,chhattisgarh,2023,1,balrampur district,TOTAL,3528512,5802847604
9260,chhattisgarh,2023,1,bijapur district,TOTAL,1568967,2619108818
9261,chhattisgarh,2023,1,bemetara district,TOTAL,3343552,5123208070
9262,chhattisgarh,2023,1,bastar district,TOTAL,5886758,8655486341
9263,chhattisgarh,2023,1,kondagaon district,TOTAL,2469881,3799080869
9264,chhattisgarh,2023,1,mahasamund district,TOTAL,6599102,10588363841
9265,chhattisgarh,2023,2,dhamtari district,TOTAL,4310978,6504926942
9266,chhattisgarh,2023,2,korba district,TOTAL,14707141,18016273425
9267,chhattisgarh,2023,2,surajpur district,TOTAL,5073961,6439054027
9268,chhattisgarh,2023,2,baloda bazar district,TOTAL,8570502,11581152240
9269,chhattisgarh,2023,2,sukma district,TOTAL,1448558,2826810551
9270,chhattisgarh,2023,2,raigarh district,TOTAL,16537898,21670817692
9271,chhattisgarh,2023,2,janjgir champa district,TOTAL,14164104,17840916543
9272,chhattisgarh,2023,2,jashpur district,TOTAL,4742040,7093957770
9273,chhattisgarh,2023,2,balod district,TOTAL,4013844,5648028582
9274,chhattisgarh,2023,2,kabirdham district,TOTAL,4977783,6192156276
9275,chhattisgarh,2023,2,surguja district,TOTAL,9320236,12083741021
9276,chhattisgarh,2023,2,dantewada district,TOTAL,2266424,3601912356
9277,chhattisgarh,2023,2,gariyaband district,TOTAL,2951233,4078176360
9278,chhattisgarh,2023,2,durg district,TOTAL,26918873,34354238161
9279,chhattisgarh,2023,2,rajnandgaon district,TOTAL,9678721,13738399065
9280,chhattisgarh,2023,2,raipur district,TOTAL,52620640,69883706700
9281,chhattisgarh,2023,2,narayanpur district,TOTAL,901454,1426973100
9282,chhattisgarh,2023,2,kanker district,TOTAL,4521013,7071816827
9283,chhattisgarh,2023,2,korea district,TOTAL,4808232,6110652430
9284,chhattisgarh,2023,2,mungeli district,TOTAL,3545182,4886384221
9285,chhattisgarh,2023,2,bilaspur district,TOTAL,26295348,31728128217
9286,chhattisgarh,2023,2,balrampur district,TOTAL,4209158,6478886396
9287,chhattisgarh,2023,2,bijapur district,TOTAL,1913141,3121723791
9288,chhattisgarh,2023,2,bemetara district,TOTAL,3965704,5755335210
9289,chhattisgarh,2023,2,bastar district,TOTAL,6971246,9625103589
9290,chhattisgarh,2023,2,kondagaon district,TOTAL,2886508,4253050551
9291,chhattisgarh,2023,2,mahasamund district,TOTAL,7611714,11144524711
9292,chhattisgarh,2020,3,dhamtari district,TOTAL,464301,785732349
9293,chhattisgarh,2020,3,korba district,TOTAL,1244497,2009501714
9294,chhattisgarh,2020,3,surajpur district,TOTAL,466294,871383230
9295,chhattisgarh,2020,3,baloda bazar district,TOTAL,771002,1235479975
9296,chhattisgarh,2020,3,sukma district,TOTAL,169385,438530201
9297,chhattisgarh,2020,3,raigarh district,TOTAL,1433072,2458680204
9298,chhattisgarh,2020,3,janjgir champa district,TOTAL,1514440,2490630273
9299,chhattisgarh,2020,3,jashpur district,TOTAL,430402,733938150
9300,chhattisgarh,2020,3,balod district,TOTAL,471846,733232796
9301,chhattisgarh,2020,3,kabirdham district,TOTAL,402381,608806472
9302,chhattisgarh,2020,3,surguja district,TOTAL,707337,1327658513
9303,chhattisgarh,2020,3,dantewada district,TOTAL,229155,513318881
9304,chhattisgarh,2020,3,gariyaband district,TOTAL,302410,526052466
9305,chhattisgarh,2020,3,durg district,TOTAL,3050549,4422630206
9306,chhattisgarh,2020,3,rajnandgaon district,TOTAL,877383,1486830890
9307,chhattisgarh,2020,3,raipur district,TOTAL,6042530,10684762115
9308,chhattisgarh,2020,3,narayanpur district,TOTAL,88855,172616130
9309,chhattisgarh,2020,3,kanker district,TOTAL,458506,944194080
9310,chhattisgarh,2020,3,korea district,TOTAL,505107,903153468
9311,chhattisgarh,2020,3,mungeli district,TOTAL,261398,440214275
9312,chhattisgarh,2020,3,bilaspur district,TOTAL,1745292,2896159000
9313,chhattisgarh,2020,3,balrampur district,TOTAL,441036,1014202448
9314,chhattisgarh,2020,3,bijapur district,TOTAL,211349,499340515
9315,chhattisgarh,2020,3,bemetara district,TOTAL,391183,568030403
9316,chhattisgarh,2020,3,bastar district,TOTAL,494723,996159111
9317,chhattisgarh,2020,3,kondagaon district,TOTAL,262629,472823128
9318,chhattisgarh,2020,3,mahasamund district,TOTAL,711477,1292683804
9319,chhattisgarh,2020,4,dhamtari district,TOTAL,624812,1116630006
9320,chhattisgarh,2020,4,korba district,TOTAL,1984429,3184943428
9321,chhattisgarh,2020,4,surajpur district,TOTAL,676567,1305789055
9322,chhattisgarh,2020,4,baloda bazar district,TOTAL,1079166,1896871501
9323,chhattisgarh,2020,4,sukma district,TOTAL,238465,638524490
9324,chhattisgarh,2020,4,raigarh district,TOTAL,2064164,3637725480
9325,chhattisgarh,2020,4,janjgir champa district,TOTAL,2192318,3743676244
9326,chhattisgarh,2020,4,jashpur district,TOTAL,599900,1101179048
9327,chhattisgarh,2020,4,balod district,TOTAL,653978,1065314612
9328,chhattisgarh,2020,4,kabirdham district,TOTAL,551734,894582481
9329,chhattisgarh,2020,4,surguja district,TOTAL,1086420,2064653403
9330,chhattisgarh,2020,4,dantewada district,TOTAL,318775,789981955
9331,chhattisgarh,2020,4,gariyaband district,TOTAL,417169,739494892
9332,chhattisgarh,2020,4,durg district,TOTAL,4913427,7302773368
9333,chhattisgarh,2020,4,rajnandgaon district,TOTAL,1290120,2254466252
9334,chhattisgarh,2020,4,raipur district,TOTAL,8570997,14747848599
9335,chhattisgarh,2020,4,narayanpur district,TOTAL,126331,257167467
9336,chhattisgarh,2020,4,kanker district,TOTAL,634514,1358849804
9337,chhattisgarh,2020,4,korea district,TOTAL,754942,1395166961
9338,chhattisgarh,2020,4,mungeli district,TOTAL,363678,666087422
9339,chhattisgarh,2020,4,bilaspur district,TOTAL,2837963,4829260316
9340,chhattisgarh,2020,4,balrampur district,TOTAL,578790,1340368849
9341,chhattisgarh,2020,4,bijapur district,TOTAL,307460,766898011
9342,chhattisgarh,2020,4,bemetara district,TOTAL,520944,870151678
9343,chhattisgarh,2020,4,bastar district,TOTAL,738632,1566415259
9344,chhattisgarh,2020,4,kondagaon district,TOTAL,369192,728929648
9345,chhattisgarh,2020,4,mahasamund district,TOTAL,1034749,1951224040
9346,chhattisgarh,2020,1,dhamtari district,TOTAL,327305,540051855
9347,chhattisgarh,2020,1,korba district,TOTAL,718120,1166839868
9348,chhattisgarh,2020,1,surajpur district,TOTAL,271529,473520926
9349,chhattisgarh,2020,1,baloda bazar district,TOTAL,458451,758990785
9350,chhattisgarh,2020,1,sukma district,TOTAL,103677,237179270
9351,chhattisgarh,2020,1,raigarh district,TOTAL,853049,1441862102
9352,chhattisgarh,2020,1,janjgir champa district,TOTAL,931656,1488048447
9353,chhattisgarh,2020,1,jashpur district,TOTAL,245808,399914857
9354,chhattisgarh,2020,1,balod district,TOTAL,266297,405890896
9355,chhattisgarh,2020,1,kabirdham district,TOTAL,226697,333091859
9356,chhattisgarh,2020,1,surguja district,TOTAL,471783,825221523
9357,chhattisgarh,2020,1,dantewada district,TOTAL,137611,289371036
9358,chhattisgarh,2020,1,gariyaband district,TOTAL,179753,298939099
9359,chhattisgarh,2020,1,durg district,TOTAL,2720717,3703033691
9360,chhattisgarh,2020,1,rajnandgaon district,TOTAL,530737,829638269
9361,chhattisgarh,2020,1,raipur district,TOTAL,7165357,12890786407
9362,chhattisgarh,2020,1,narayanpur district,TOTAL,53826,94150093
9363,chhattisgarh,2020,1,kanker district,TOTAL,286427,543997906
9364,chhattisgarh,2020,1,korea district,TOTAL,282413,495684980
9365,chhattisgarh,2020,1,mungeli district,TOTAL,150686,245594493
9366,chhattisgarh,2020,1,bilaspur district,TOTAL,1626602,2606579319
9367,chhattisgarh,2020,1,balrampur district,TOTAL,250651,538258897
9368,chhattisgarh,2020,1,bijapur district,TOTAL,134336,284069644
9369,chhattisgarh,2020,1,bemetara district,TOTAL,228647,344270011
9370,chhattisgarh,2020,1,bastar district,TOTAL,343428,648430548
9371,chhattisgarh,2020,1,kondagaon district,TOTAL,163047,264923582
9372,chhattisgarh,2020,1,mahasamund district,TOTAL,395381,712257295
9373,chhattisgarh,2020,2,dhamtari district,TOTAL,417014,710351734
9374,chhattisgarh,2020,2,korba district,TOTAL,944646,1508035673
9375,chhattisgarh,2020,2,surajpur district,TOTAL,359594,668176436
9376,chhattisgarh,2020,2,baloda bazar district,TOTAL,633348,1023037088
9377,chhattisgarh,2020,2,sukma district,TOTAL,142964,350776600
9378,chhattisgarh,2020,2,raigarh district,TOTAL,1086995,1795114177
9379,chhattisgarh,2020,2,janjgir champa district,TOTAL,1248433,2013421603
9380,chhattisgarh,2020,2,jashpur district,TOTAL,352428,567530236
9381,chhattisgarh,2020,2,balod district,TOTAL,375043,548044714
9382,chhattisgarh,2020,2,kabirdham district,TOTAL,326874,523719319
9383,chhattisgarh,2020,2,surguja district,TOTAL,533916,943051720
9384,chhattisgarh,2020,2,dantewada district,TOTAL,185996,395884888
9385,chhattisgarh,2020,2,gariyaband district,TOTAL,256651,474806305
9386,chhattisgarh,2020,2,durg district,TOTAL,2269659,3224351699
9387,chhattisgarh,2020,2,rajnandgaon district,TOTAL,673472,1115085386
9388,chhattisgarh,2020,2,raipur district,TOTAL,4506567,8132937028
9389,chhattisgarh,2020,2,narayanpur district,TOTAL,79049,144153919
9390,chhattisgarh,2020,2,kanker district,TOTAL,386419,720470774
9391,chhattisgarh,2020,2,korea district,TOTAL,386555,725095695
9392,chhattisgarh,2020,2,mungeli district,TOTAL,233660,403225447
9393,chhattisgarh,2020,2,bilaspur district,TOTAL,1317592,2187204544
9394,chhattisgarh,2020,2,balrampur district,TOTAL,364767,863677503
9395,chhattisgarh,2020,2,bijapur district,TOTAL,178476,411677296
9396,chhattisgarh,2020,2,bemetara district,TOTAL,326694,493432459
9397,chhattisgarh,2020,2,bastar district,TOTAL,464740,971932585
9398,chhattisgarh,2020,2,kondagaon district,TOTAL,214666,365998866
9399,chhattisgarh,2020,2,mahasamund district,TOTAL,554707,987188501
9400,chhattisgarh,2022,3,dhamtari district,TOTAL,1857935,3145385394
9401,chhattisgarh,2022,3,korba district,TOTAL,6608931,8648711540
9402,chhattisgarh,2022,3,surajpur district,TOTAL,2077425,2937049679
9403,chhattisgarh,2022,3,baloda bazar district,TOTAL,3792643,5461550646
9404,chhattisgarh,2022,3,sukma district,TOTAL,656635,1520506217
9405,chhattisgarh,2022,3,raigarh district,TOTAL,7689276,10922658445
9406,chhattisgarh,2022,3,janjgir champa district,TOTAL,6191246,8376914109
9407,chhattisgarh,2022,3,jashpur district,TOTAL,1762763,2878931805
9408,chhattisgarh,2022,3,balod district,TOTAL,1864797,2793505852
9409,chhattisgarh,2022,3,kabirdham district,TOTAL,2192889,2948782973
9410,chhattisgarh,2022,3,surguja district,TOTAL,3762924,5443547309
9411,chhattisgarh,2022,3,dantewada district,TOTAL,1013017,1794740970
9412,chhattisgarh,2022,3,gariyaband district,TOTAL,1288987,1939753877
9413,chhattisgarh,2022,3,durg district,TOTAL,40201479,51553772130
9414,chhattisgarh,2022,3,rajnandgaon district,TOTAL,4236901,6526559476
9415,chhattisgarh,2022,3,raipur district,TOTAL,40322093,55869046982
9416,chhattisgarh,2022,3,narayanpur district,TOTAL,364655,622593663
9417,chhattisgarh,2022,3,kanker district,TOTAL,2077996,3529341404
9418,chhattisgarh,2022,3,korea district,TOTAL,2080709,2959646414
9419,chhattisgarh,2022,3,mungeli district,TOTAL,1408097,2112394538
9420,chhattisgarh,2022,3,bilaspur district,TOTAL,13659373,17597668488
9421,chhattisgarh,2022,3,balrampur district,TOTAL,1661288,2891432155
9422,chhattisgarh,2022,3,bijapur district,TOTAL,844285,1604311323
9423,chhattisgarh,2022,3,bemetara district,TOTAL,3218200,4429824031
9424,chhattisgarh,2022,3,bastar district,TOTAL,2899716,4495325808
9425,chhattisgarh,2022,3,kondagaon district,TOTAL,1218309,1935816216
9426,chhattisgarh,2022,3,mahasamund district,TOTAL,3300018,5221786624
9427,chhattisgarh,2022,4,dhamtari district,TOTAL,2104649,3600539015
9428,chhattisgarh,2022,4,korba district,TOTAL,7598691,9998923126
9429,chhattisgarh,2022,4,surajpur district,TOTAL,2453633,3500297801
9430,chhattisgarh,2022,4,baloda bazar district,TOTAL,4723545,7027700030
9431,chhattisgarh,2022,4,sukma district,TOTAL,725982,1556490008
9432,chhattisgarh,2022,4,raigarh district,TOTAL,8475730,11974795198
9433,chhattisgarh,2022,4,janjgir champa district,TOTAL,7194881,9873971004
9434,chhattisgarh,2022,4,jashpur district,TOTAL,2252299,3689088832
9435,chhattisgarh,2022,4,balod district,TOTAL,2049159,3159690376
9436,chhattisgarh,2022,4,kabirdham district,TOTAL,2517731,3457300146
9437,chhattisgarh,2022,4,surguja district,TOTAL,4530080,6525605229
9438,chhattisgarh,2022,4,dantewada district,TOTAL,1172140,2047808550
9439,chhattisgarh,2022,4,gariyaband district,TOTAL,1441112,2231783832
9440,chhattisgarh,2022,4,durg district,TOTAL,48523671,64247502275
9441,chhattisgarh,2022,4,rajnandgaon district,TOTAL,6195224,9255085937
9442,chhattisgarh,2022,4,raipur district,TOTAL,38862259,55662404886
9443,chhattisgarh,2022,4,narayanpur district,TOTAL,438873,734297157
9444,chhattisgarh,2022,4,kanker district,TOTAL,2602695,4394118422
9445,chhattisgarh,2022,4,korea district,TOTAL,2413508,3437798677
9446,chhattisgarh,2022,4,mungeli district,TOTAL,1711917,2617303034
9447,chhattisgarh,2022,4,bilaspur district,TOTAL,16252139,21208051820
9448,chhattisgarh,2022,4,balrampur district,TOTAL,2016933,3640523929
9449,chhattisgarh,2022,4,bijapur district,TOTAL,960301,1709405178
9450,chhattisgarh,2022,4,bemetara district,TOTAL,1978543,3193058083
9451,chhattisgarh,2022,4,bastar district,TOTAL,3447914,5260070136
9452,chhattisgarh,2022,4,kondagaon district,TOTAL,1426629,2220740205
9453,chhattisgarh,2022,4,mahasamund district,TOTAL,3890208,6294827909
9454,chhattisgarh,2022,1,dhamtari district,TOTAL,1492243,2833407184
9455,chhattisgarh,2022,1,korba district,TOTAL,5626866,8306489271
9456,chhattisgarh,2022,1,surajpur district,TOTAL,1886693,3173368816
9457,chhattisgarh,2022,1,baloda bazar district,TOTAL,2925957,5025353758
9458,chhattisgarh,2022,1,sukma district,TOTAL,505004,1280893928
9459,chhattisgarh,2022,1,raigarh district,TOTAL,5959088,9885641555
9460,chhattisgarh,2022,1,janjgir champa district,TOTAL,5495226,8737068867
9461,chhattisgarh,2022,1,jashpur district,TOTAL,1508729,2930779141
9462,chhattisgarh,2022,1,balod district,TOTAL,1477405,2513134327
9463,chhattisgarh,2022,1,kabirdham district,TOTAL,1567571,2487844561
9464,chhattisgarh,2022,1,surguja district,TOTAL,3182242,5281342196
9465,chhattisgarh,2022,1,dantewada district,TOTAL,782199,1589432533
9466,chhattisgarh,2022,1,gariyaband district,TOTAL,1056471,1881190060
9467,chhattisgarh,2022,1,durg district,TOTAL,11345594,16423362101
9468,chhattisgarh,2022,1,rajnandgaon district,TOTAL,3505850,6015130524
9469,chhattisgarh,2022,1,raipur district,TOTAL,25836062,39990361268
9470,chhattisgarh,2022,1,narayanpur district,TOTAL,277768,561274826
9471,chhattisgarh,2022,1,kanker district,TOTAL,1599699,3237590649
9472,chhattisgarh,2022,1,korea district,TOTAL,1909908,3078262597
9473,chhattisgarh,2022,1,mungeli district,TOTAL,1074535,1897584378
9474,chhattisgarh,2022,1,bilaspur district,TOTAL,9081044,13169861328
9475,chhattisgarh,2022,1,balrampur district,TOTAL,1442159,3023784892
9476,chhattisgarh,2022,1,bijapur district,TOTAL,651494,1407048680
9477,chhattisgarh,2022,1,bemetara district,TOTAL,1259037,2287658824
9478,chhattisgarh,2022,1,bastar district,TOTAL,2203676,4004268081
9479,chhattisgarh,2022,1,kondagaon district,TOTAL,972613,1804893354
9480,chhattisgarh,2022,1,mahasamund district,TOTAL,2788159,5020017743
9481,chhattisgarh,2022,2,dhamtari district,TOTAL,1839169,3261297839
9482,chhattisgarh,2022,2,korba district,TOTAL,6482877,9217368563
9483,chhattisgarh,2022,2,surajpur district,TOTAL,2152901,3414032926
9484,chhattisgarh,2022,2,baloda bazar district,TOTAL,3518514,5665773484
9485,chhattisgarh,2022,2,sukma district,TOTAL,617457,1507874121
9486,chhattisgarh,2022,2,raigarh district,TOTAL,6953143,10866819292
9487,chhattisgarh,2022,2,janjgir champa district,TOTAL,6418156,9565720454
9488,chhattisgarh,2022,2,jashpur district,TOTAL,1842899,3357567336
9489,chhattisgarh,2022,2,balod district,TOTAL,1788680,2920249115
9490,chhattisgarh,2022,2,kabirdham district,TOTAL,1890334,2947966125
9491,chhattisgarh,2022,2,surguja district,TOTAL,3814390,6107066837
9492,chhattisgarh,2022,2,dantewada district,TOTAL,957773,1785681996
9493,chhattisgarh,2022,2,gariyaband district,TOTAL,1226883,2015058785
9494,chhattisgarh,2022,2,durg district,TOTAL,13554254,19339415904
9495,chhattisgarh,2022,2,rajnandgaon district,TOTAL,4284921,7037763265
9496,chhattisgarh,2022,2,raipur district,TOTAL,31131873,46778811056
9497,chhattisgarh,2022,2,narayanpur district,TOTAL,355877,655917400
9498,chhattisgarh,2022,2,kanker district,TOTAL,1931954,3702057060
9499,chhattisgarh,2022,2,korea district,TOTAL,2156896,3361419242
9500,chhattisgarh,2022,2,mungeli district,TOTAL,1336917,2234057058
9501,chhattisgarh,2022,2,bilaspur district,TOTAL,11026765,15470182616
9502,chhattisgarh,2022,2,balrampur district,TOTAL,1652393,3247393592
9503,chhattisgarh,2022,2,bijapur district,TOTAL,825640,1692585254
9504,chhattisgarh,2022,2,bemetara district,TOTAL,1529354,2689553868
9505,chhattisgarh,2022,2,bastar district,TOTAL,2787919,4723340575
9506,chhattisgarh,2022,2,kondagaon district,TOTAL,1218095,2074544813
9507,chhattisgarh,2022,2,mahasamund district,TOTAL,3288014,5542158574
9508,chhattisgarh,2019,3,dhamtari district,TOTAL,178554,267008482
9509,chhattisgarh,2019,3,korba district,TOTAL,423953,720041271
