,State,Transaction_Year,Quaters,District,RegisteredUsers
5069,odisha,2023,2,Khorda,106326
5070,odisha,2020,3,khordha,1232760
5071,odisha,2020,3,cuttack,676102
5072,odisha,2020,3,ganjam,611699
5073,odisha,2020,3,baleshwar,481741
5074,odisha,2020,3,jajapur,417525
5075,odisha,2020,3,sundargarh,381666
5076,odisha,2020,3,puri,369877
5077,odisha,2020,3,bhadrak,314312
5078,odisha,2020,3,kendujhar,302384
5079,odisha,2020,3,mayurbhanj,270844
5080,odisha,2020,3,Khorda,80656
5081,odisha,2020,3,Khorda,76546
5082,odisha,2020,3,Khorda,72267
5083,odisha,2020,3,Cuttack,66361
5084,odisha,2020,3,Ganjam,66144
5085,odisha,2020,3,Khorda,62197
5086,odisha,2020,3,Baleswar,61760
5087,odisha,2020,3,Khorda,58414
5088,odisha,2020,3,Puri,56690
5089,odisha,2020,3,Khorda,56655
5090,odisha,2020,4,khordha,1323794
5091,odisha,2020,4,cuttack,732786
5092,odisha,2020,4,ganjam,669973
5093,odisha,2020,4,baleshwar,520429
5094,odisha,2020,4,jajapur,451339
5095,odisha,2020,4,sundargarh,418311
5096,odisha,2020,4,puri,402457
5097,odisha,2020,4,bhadrak,342034
5098,odisha,2020,4,kendujhar,328498
5099,odisha,2020,4,mayurbhanj,295929
5100,odisha,2020,4,Khorda,86879
5101,odisha,2020,4,Khorda,81692
5102,odisha,2020,4,Khorda,76968
5103,odisha,2020,4,Cuttack,71912
5104,odisha,2020,4,Ganjam,71216
5105,odisha,2020,4,Khorda,66220
5106,odisha,2020,4,Baleswar,65695
5107,odisha,2020,4,Khorda,62543
5108,odisha,2020,4,Puri,61596
5109,odisha,2020,4,Khorda,61109
5110,odisha,2020,1,khordha,1083466
5111,odisha,2020,1,cuttack,578471
5112,odisha,2020,1,ganjam,512643
5113,odisha,2020,1,baleshwar,410789
5114,odisha,2020,1,jajapur,359087
5115,odisha,2020,1,sundargarh,313040
5116,odisha,2020,1,puri,311477
5117,odisha,2020,1,bhadrak,265259
5118,odisha,2020,1,kendujhar,253988
5119,odisha,2020,1,anugul,228339
5120,odisha,2020,1,Khorda,69941
5121,odisha,2020,1,Khorda,68963
5122,odisha,2020,1,Khorda,64369
5123,odisha,2020,1,Ganjam,58342
5124,odisha,2020,1,Cuttack,56586
5125,odisha,2020,1,Khorda,56216
5126,odisha,2020,1,Baleswar,55534
5127,odisha,2020,1,Khorda,51901
5128,odisha,2020,1,Khorda,49836
5129,odisha,2020,1,Puri,47907
5130,odisha,2020,2,khordha,1152010
5131,odisha,2020,2,cuttack,624922
5132,odisha,2020,2,ganjam,560047
5133,odisha,2020,2,baleshwar,445299
5134,odisha,2020,2,jajapur,387797
5135,odisha,2020,2,sundargarh,346937
5136,odisha,2020,2,puri,338770
5137,odisha,2020,2,bhadrak,289015
5138,odisha,2020,2,kendujhar,277734
5139,odisha,2020,2,anugul,248700
5140,odisha,2020,2,Khorda,74717
5141,odisha,2020,2,Khorda,72471
5142,odisha,2020,2,Khorda,68053
5143,odisha,2020,2,Ganjam,61814
5144,odisha,2020,2,Cuttack,61214
5145,odisha,2020,2,Khorda,58940
5146,odisha,2020,2,Baleswar,58410
5147,odisha,2020,2,Khorda,54791
5148,odisha,2020,2,Khorda,52960
5149,odisha,2020,2,Puri,51897
5150,odisha,2022,3,khordha,2025108
5151,odisha,2022,3,cuttack,1135881
5152,odisha,2022,3,ganjam,1054407
5153,odisha,2022,3,baleshwar,812109
5154,odisha,2022,3,jajapur,709685
5155,odisha,2022,3,sundargarh,658859
5156,odisha,2022,3,puri,627710
5157,odisha,2022,3,bhadrak,535581
5158,odisha,2022,3,kendujhar,523219
5159,odisha,2022,3,mayurbhanj,475312
5160,odisha,2022,3,Khorda,132413
5161,odisha,2022,3,Khorda,123769
5162,odisha,2022,3,Khorda,116476
5163,odisha,2022,3,Cuttack,110631
5164,odisha,2022,3,Ganjam,108625
5165,odisha,2022,3,Baleswar,100305
5166,odisha,2022,3,Khorda,100176
5167,odisha,2022,3,Khorda,95083
5168,odisha,2022,3,Puri,94975
5169,odisha,2022,3,Khorda,93433
5170,odisha,2022,4,khordha,2124474
5171,odisha,2022,4,cuttack,1190925
5172,odisha,2022,4,ganjam,1105095
5173,odisha,2022,4,baleshwar,850800
5174,odisha,2022,4,jajapur,743948
5175,odisha,2022,4,sundargarh,689753
5176,odisha,2022,4,puri,657668
5177,odisha,2022,4,bhadrak,560896
5178,odisha,2022,4,kendujhar,547019
5179,odisha,2022,4,mayurbhanj,495920
5180,odisha,2022,4,Khorda,138929
5181,odisha,2022,4,Khorda,129787
5182,odisha,2022,4,Khorda,122327
5183,odisha,2022,4,Cuttack,116189
5184,odisha,2022,4,Ganjam,114159
5185,odisha,2022,4,Baleswar,105514
5186,odisha,2022,4,Khorda,105097
5187,odisha,2022,4,Khorda,99818
5188,odisha,2022,4,Puri,99796
5189,odisha,2022,4,Khorda,98050
5190,odisha,2022,1,khordha,1827307
5191,odisha,2022,1,cuttack,1021526
5192,odisha,2022,1,ganjam,946066
5193,odisha,2022,1,baleshwar,728990
5194,odisha,2022,1,jajapur,636291
5195,odisha,2022,1,sundargarh,592346
5196,odisha,2022,1,puri,564442
5197,odisha,2022,1,bhadrak,481063
5198,odisha,2022,1,kendujhar,469295
5199,odisha,2022,1,mayurbhanj,426398
5200,odisha,2022,1,Khorda,119601
5201,odisha,2022,1,Khorda,111933
5202,odisha,2022,1,Khorda,105312
5203,odisha,2022,1,Cuttack,99711
5204,odisha,2022,1,Ganjam,98015
5205,odisha,2022,1,Khorda,90516
5206,odisha,2022,1,Baleswar,90352
5207,odisha,2022,1,Khorda,85966
5208,odisha,2022,1,Puri,85664
5209,odisha,2022,1,Khorda,84327
5210,odisha,2022,2,khordha,1924289
5211,odisha,2022,2,cuttack,1077286
5212,odisha,2022,2,ganjam,999398
5213,odisha,2022,2,baleshwar,769737
5214,odisha,2022,2,jajapur,672209
5215,odisha,2022,2,sundargarh,625606
5216,odisha,2022,2,puri,595694
5217,odisha,2022,2,bhadrak,507695
5218,odisha,2022,2,kendujhar,496154
5219,odisha,2022,2,mayurbhanj,451049
5220,odisha,2022,2,Khorda,125902
5221,odisha,2022,2,Khorda,117692
5222,odisha,2022,2,Khorda,110806
5223,odisha,2022,2,Cuttack,105041
5224,odisha,2022,2,Ganjam,103200
5225,odisha,2022,2,Khorda,95281
5226,odisha,2022,2,Baleswar,95184
5227,odisha,2022,2,Khorda,90465
5228,odisha,2022,2,Puri,90234
5229,odisha,2022,2,Khorda,88799
5230,odisha,2019,3,khordha,916565
5231,odisha,2019,3,cuttack,472851
5232,odisha,2019,3,ganjam,414068
5233,odisha,2019,3,baleshwar,329289
5234,odisha,2019,3,jajapur,290776
5235,odisha,2019,3,sundargarh,253356
5236,odisha,2019,3,puri,247141
5237,odisha,2019,3,bhadrak,208757
5238,odisha,2019,3,kendujhar,208218
5239,odisha,2019,3,anugul,187022
5240,odisha,2019,3,Khorda,59402
5241,odisha,2019,3,Khorda,58757
5242,odisha,2019,3,Khorda,54910
5243,odisha,2019,3,Khorda,49576
5244,odisha,2019,3,Ganjam,49413
5245,odisha,2019,3,Baleswar,47705
5246,odisha,2019,3,Cuttack,46630
5247,odisha,2019,3,Khorda,44895
5248,odisha,2019,3,Khorda,42361
5249,odisha,2019,3,Khorda,39900
5250,odisha,2019,4,khordha,1014134
5251,odisha,2019,4,cuttack,534970
5252,odisha,2019,4,ganjam,469522
5253,odisha,2019,4,baleshwar,377976
5254,odisha,2019,4,jajapur,332074
5255,odisha,2019,4,puri,285955
5256,odisha,2019,4,sundargarh,284913
5257,odisha,2019,4,bhadrak,243586
5258,odisha,2019,4,kendujhar,234041
5259,odisha,2019,4,anugul,211167
5260,odisha,2019,4,Khorda,65273
5261,odisha,2019,4,Khorda,64962
5262,odisha,2019,4,Khorda,60335
5263,odisha,2019,4,Ganjam,54397
5264,odisha,2019,4,Khorda,53435
5265,odisha,2019,4,Baleswar,52618
5266,odisha,2019,4,Cuttack,52023
5267,odisha,2019,4,Khorda,48967
5268,odisha,2019,4,Khorda,46593
5269,odisha,2019,4,Puri,44147
5270,odisha,2019,1,khordha,745457
5271,odisha,2019,1,cuttack,372513
5272,odisha,2019,1,ganjam,332190
5273,odisha,2019,1,baleshwar,271095
5274,odisha,2019,1,jajapur,236643
5275,odisha,2019,1,sundargarh,198716
5276,odisha,2019,1,puri,195690
5277,odisha,2019,1,kendujhar,167750
5278,odisha,2019,1,bhadrak,166600
5279,odisha,2019,1,anugul,150627
5280,odisha,2019,1,Khorda,48946
5281,odisha,2019,1,Khorda,46998
5282,odisha,2019,1,Khorda,42410
5283,odisha,2019,1,Khorda,42254
5284,odisha,2019,1,Baleswar,40355
5285,odisha,2019,1,Ganjam,40210
5286,odisha,2019,1,Khorda,37236
5287,odisha,2019,1,Cuttack,36288
5288,odisha,2019,1,Khorda,34425
5289,odisha,2019,1,Khorda,33240
5290,odisha,2019,2,khordha,826007
5291,odisha,2019,2,cuttack,417809
5292,odisha,2019,2,ganjam,373530
5293,odisha,2019,2,baleshwar,299757
5294,odisha,2019,2,jajapur,260311
5295,odisha,2019,2,sundargarh,226776
5296,odisha,2019,2,puri,217206
5297,odisha,2019,2,kendujhar,188657
5298,odisha,2019,2,bhadrak,187084
5299,odisha,2019,2,anugul,169261
5300,odisha,2019,2,Khorda,53902
5301,odisha,2019,2,Khorda,52563
5302,odisha,2019,2,Khorda,48544
5303,odisha,2019,2,Khorda,45757
5304,odisha,2019,2,Ganjam,44521
5305,odisha,2019,2,Baleswar,43951
5306,odisha,2019,2,Cuttack,41108
5307,odisha,2019,2,Khorda,40810
5308,odisha,2019,2,Khorda,38191
5309,odisha,2019,2,Khorda,36395
5310,odisha,2018,3,khordha,499472
5311,odisha,2018,3,cuttack,239067
5312,odisha,2018,3,ganjam,217114
5313,odisha,2018,3,baleshwar,180370
5314,odisha,2018,3,jajapur,149049
5315,odisha,2018,3,sundargarh,130288
5316,odisha,2018,3,puri,124859
5317,odisha,2018,3,kendujhar,108387
5318,odisha,2018,3,bhadrak,105030
5319,odisha,2018,3,anugul,97856
5320,odisha,2018,3,Khorda,32884
5321,odisha,2018,3,Khorda,31103
5322,odisha,2018,3,Khorda,29858
5323,odisha,2018,3,Baleswar,29096
5324,odisha,2018,3,Ganjam,28489
5325,odisha,2018,3,Khorda,28340
5326,odisha,2018,3,Khorda,25477
5327,odisha,2018,3,Cuttack,23504
5328,odisha,2018,3,Khorda,23269
5329,odisha,2018,3,Khorda,22631
5330,odisha,2018,4,khordha,626645
5331,odisha,2018,4,cuttack,310337
5332,odisha,2018,4,ganjam,279943
5333,odisha,2018,4,baleshwar,231913
5334,odisha,2018,4,jajapur,201210
5335,odisha,2018,4,sundargarh,166328
5336,odisha,2018,4,puri,163528
5337,odisha,2018,4,kendujhar,142222
5338,odisha,2018,4,bhadrak,141565
5339,odisha,2018,4,anugul,124644
5340,odisha,2018,4,Khorda,41412
5341,odisha,2018,4,Khorda,38919
5342,odisha,2018,4,Khorda,36501
5343,odisha,2018,4,Baleswar,35417
5344,odisha,2018,4,Khorda,35365
5345,odisha,2018,4,Ganjam,34895
5346,odisha,2018,4,Khorda,31663
5347,odisha,2018,4,Cuttack,29776
5348,odisha,2018,4,Khorda,28694
5349,odisha,2018,4,Khorda,28305
5350,odisha,2018,1,khordha,308390
5351,odisha,2018,1,cuttack,135972
5352,odisha,2018,1,ganjam,126158
5353,odisha,2018,1,baleshwar,100919
5354,odisha,2018,1,jajapur,81133
5355,odisha,2018,1,sundargarh,75201
5356,odisha,2018,1,puri,69923
5357,odisha,2018,1,kendujhar,58968
5358,odisha,2018,1,bhadrak,58050
5359,odisha,2018,1,anugul,56617
5360,odisha,2018,1,Khorda,20624
5361,odisha,2018,1,Khorda,19414
5362,odisha,2018,1,Khorda,19137
5363,odisha,2018,1,Ganjam,18195
5364,odisha,2018,1,Khorda,17601
5365,odisha,2018,1,Baleswar,17451
5366,odisha,2018,1,Khorda,16391
5367,odisha,2018,1,Khorda,14672
5368,odisha,2018,1,Khorda,14292
5369,odisha,2018,1,Khorda,14267
5370,odisha,2018,2,khordha,406689
5371,odisha,2018,2,cuttack,187723
5372,odisha,2018,2,ganjam,169386
5373,odisha,2018,2,baleshwar,139968
5374,odisha,2018,2,jajapur,114580
5375,odisha,2018,2,sundargarh,102838
5376,odisha,2018,2,puri,97920
5377,odisha,2018,2,kendujhar,83050
5378,odisha,2018,2,bhadrak,81249
5379,odisha,2018,2,anugul,76885
5380,odisha,2018,2,Khorda,27037
5381,odisha,2018,2,Khorda,25379
5382,odisha,2018,2,Khorda,24805
5383,odisha,2018,2,Ganjam,23382
5384,odisha,2018,2,Khorda,23371
5385,odisha,2018,2,Baleswar,23237
5386,odisha,2018,2,Khorda,21019
5387,odisha,2018,2,Khorda,19055
5388,odisha,2018,2,Cuttack,18920
5389,odisha,2018,2,Khorda,18456
5390,karnataka,2021,3,bengaluru urban,11321012
5391,karnataka,2021,3,belagavi,1304051
5392,karnataka,2021,3,mysuru,1250860
5393,karnataka,2021,3,dakshina kannada,855634
5394,karnataka,2021,3,tumakuru,850678
5395,karnataka,2021,3,dharwad,818797
5396,karnataka,2021,3,ballari,814170
5397,karnataka,2021,3,bengaluru rural,735551
5398,karnataka,2021,3,kalaburagi,694567
5399,karnataka,2021,3,vijayapura,627795
5400,karnataka,2021,3,Bangalore,486170
5401,karnataka,2021,3,Bangalore,346840
5402,karnataka,2021,3,Bangalore,327691
5403,karnataka,2021,3,Bangalore,288657
5404,karnataka,2021,3,Bangalore,288418
5405,karnataka,2021,3,Bangalore,285746
5406,karnataka,2021,3,Bangalore,285428
5407,karnataka,2021,3,Bangalore,280067
5408,karnataka,2021,3,Bangalore,257630
5409,karnataka,2021,3,Bangalore,254553
5410,karnataka,2021,4,bengaluru urban,12038775
5411,karnataka,2021,4,belagavi,1393290
5412,karnataka,2021,4,mysuru,1332579
5413,karnataka,2021,4,dakshina kannada,912133
5414,karnataka,2021,4,tumakuru,909976
5415,karnataka,2021,4,dharwad,873847
5416,karnataka,2021,4,ballari,871581
5417,karnataka,2021,4,bengaluru rural,785717
5418,karnataka,2021,4,kalaburagi,743146
5419,karnataka,2021,4,vijayapura,672340
5420,karnataka,2021,4,Bangalore,517115
5421,karnataka,2021,4,Bangalore,368213
5422,karnataka,2021,4,Bangalore,347942
5423,karnataka,2021,4,Bangalore,306734
5424,karnataka,2021,4,Bangalore,306658
5425,karnataka,2021,4,Bangalore,304867
5426,karnataka,2021,4,Bangalore,304250
5427,karnataka,2021,4,Bangalore,297179
5428,karnataka,2021,4,Bangalore,273886
5429,karnataka,2021,4,Bangalore,270655
5430,karnataka,2021,1,bengaluru urban,9955387
5431,karnataka,2021,1,belagavi,1132987
5432,karnataka,2021,1,mysuru,1094627
5433,karnataka,2021,1,dakshina kannada,746964
5434,karnataka,2021,1,tumakuru,736609
5435,karnataka,2021,1,dharwad,714056
5436,karnataka,2021,1,ballari,705364
5437,karnataka,2021,1,bengaluru rural,639890
5438,karnataka,2021,1,kalaburagi,602937
5439,karnataka,2021,1,vijayapura,543181
5440,karnataka,2021,1,Bangalore,427525
5441,karnataka,2021,1,Bangalore,305721
5442,karnataka,2021,1,Bangalore,289205
5443,karnataka,2021,1,Bangalore,254510
5444,karnataka,2021,1,Bangalore,253914
5445,karnataka,2021,1,Bangalore,249839
5446,karnataka,2021,1,Bangalore,249624
5447,karnataka,2021,1,Bangalore,247595
5448,karnataka,2021,1,Bangalore,226588
5449,karnataka,2021,1,Bangalore,223844
5450,karnataka,2021,2,bengaluru urban,10604609
5451,karnataka,2021,2,belagavi,1213293
5452,karnataka,2021,2,mysuru,1168608
5453,karnataka,2021,2,dakshina kannada,798331
5454,karnataka,2021,2,tumakuru,790148
5455,karnataka,2021,2,dharwad,763441
5456,karnataka,2021,2,ballari,755860
5457,karnataka,2021,2,bengaluru rural,684759
5458,karnataka,2021,2,kalaburagi,645639
5459,karnataka,2021,2,vijayapura,582278
5460,karnataka,2021,2,Bangalore,455417
5461,karnataka,2021,2,Bangalore,325334
5462,karnataka,2021,2,Bangalore,307509
5463,karnataka,2021,2,Bangalore,270730
5464,karnataka,2021,2,Bangalore,270219
5465,karnataka,2021,2,Bangalore,266790
5466,karnataka,2021,2,Bangalore,266718
5467,karnataka,2021,2,Bangalore,263129
5468,karnataka,2021,2,Bangalore,241325
5469,karnataka,2021,2,Bangalore,238441
5470,karnataka,2023,1,bengaluru urban,15290372
5471,karnataka,2023,1,belagavi,1785167
5472,karnataka,2023,1,mysuru,1698270
5473,karnataka,2023,1,tumakuru,1169009
5474,karnataka,2023,1,dakshina kannada,1159914
5475,karnataka,2023,1,ballari,1129725
5476,karnataka,2023,1,dharwad,1121054
5477,karnataka,2023,1,bengaluru rural,1012098
5478,karnataka,2023,1,kalaburagi,954489
5479,karnataka,2023,1,vijayapura,865920
5480,karnataka,2023,1,Bangalore,658173
5481,karnataka,2023,1,Bangalore,465268
5482,karnataka,2023,1,Bangalore,439520
5483,karnataka,2023,1,Bangalore,392240
5484,karnataka,2023,1,Bangalore,390945
5485,karnataka,2023,1,Bangalore,389038
5486,karnataka,2023,1,Bangalore,387698
5487,karnataka,2023,1,Bangalore,374285
5488,karnataka,2023,1,Bangalore,347749
5489,karnataka,2023,1,Bangalore,343905
5490,karnataka,2023,2,bengaluru urban,15812243
5491,karnataka,2023,2,belagavi,1857344
5492,karnataka,2023,2,mysuru,1762422
5493,karnataka,2023,2,tumakuru,1217798
5494,karnataka,2023,2,dakshina kannada,1203271
5495,karnataka,2023,2,ballari,1176489
5496,karnataka,2023,2,dharwad,1163908
5497,karnataka,2023,2,bengaluru rural,1051872
5498,karnataka,2023,2,kalaburagi,994209
5499,karnataka,2023,2,vijayapura,903119
5500,karnataka,2023,2,Bangalore,680831
5501,karnataka,2023,2,Bangalore,480496
5502,karnataka,2023,2,Bangalore,454040
5503,karnataka,2023,2,Bangalore,406762
5504,karnataka,2023,2,Bangalore,404388
5505,karnataka,2023,2,Bangalore,403117
5506,karnataka,2023,2,Bangalore,400445
5507,karnataka,2023,2,Bangalore,386148
5508,karnataka,2023,2,Bangalore,359424
5509,karnataka,2023,2,Bangalore,355839
5510,karnataka,2020,3,bengaluru urban,8611452
5511,karnataka,2020,3,belagavi,951629
5512,karnataka,2020,3,mysuru,923296
5513,karnataka,2020,3,tumakuru,618091
5514,karnataka,2020,3,dakshina kannada,617552
5515,karnataka,2020,3,dharwad,608659
5516,karnataka,2020,3,ballari,595935
5517,karnataka,2020,3,bengaluru rural,543893
5518,karnataka,2020,3,kalaburagi,507894
5519,karnataka,2020,3,vijayapura,458119
5520,karnataka,2020,3,Bangalore,373446
5521,karnataka,2020,3,Bangalore,265627
5522,karnataka,2020,3,Bangalore,252246
5523,karnataka,2020,3,Bangalore,223235
5524,karnataka,2020,3,Bangalore,220131
5525,karnataka,2020,3,Bangalore,218963
5526,karnataka,2020,3,Bangalore,215047
5527,karnataka,2020,3,Bangalore,214608
5528,karnataka,2020,3,Bangalore,195179
5529,karnataka,2020,3,Bangalore,193680
5530,karnataka,2020,4,bengaluru urban,9286243
5531,karnataka,2020,4,belagavi,1051934
5532,karnataka,2020,4,mysuru,1015945
5533,karnataka,2020,4,dakshina kannada,690826
5534,karnataka,2020,4,tumakuru,682441
5535,karnataka,2020,4,dharwad,663973
5536,karnataka,2020,4,ballari,654751
5537,karnataka,2020,4,bengaluru rural,593872
5538,karnataka,2020,4,kalaburagi,559718
5539,karnataka,2020,4,vijayapura,504403
5540,karnataka,2020,4,Bangalore,399638
5541,karnataka,2020,4,Bangalore,285544
5542,karnataka,2020,4,Bangalore,270449
5543,karnataka,2020,4,Bangalore,237850
5544,karnataka,2020,4,Bangalore,237440
5545,karnataka,2020,4,Bangalore,232436
5546,karnataka,2020,4,Bangalore,232398
5547,karnataka,2020,4,Bangalore,232252
5548,karnataka,2020,4,Bangalore,211036
5549,karnataka,2020,4,Bangalore,208938
5550,karnataka,2020,1,bengaluru urban,7564577
5551,karnataka,2020,1,mysuru,764697
5552,karnataka,2020,1,belagavi,746925
5553,karnataka,2020,1,dharwad,502446
5554,karnataka,2020,1,tumakuru,488995
5555,karnataka,2020,1,dakshina kannada,481992
5556,karnataka,2020,1,ballari,481004
5557,karnataka,2020,1,bengaluru rural,455608
5558,karnataka,2020,1,kalaburagi,402676
5559,karnataka,2020,1,kolar,361750
5560,karnataka,2020,1,Bangalore,334481
5561,karnataka,2020,1,Bangalore,234102
5562,karnataka,2020,1,Bangalore,225754
5563,karnataka,2020,1,Bangalore,203140
5564,karnataka,2020,1,Bangalore,202522
5565,karnataka,2020,1,Bangalore,192017
5566,karnataka,2020,1,Bangalore,187340
5567,karnataka,2020,1,Bangalore,185405
5568,karnataka,2020,1,Bangalore,170524
5569,karnataka,2020,1,Bangalore,168340
5570,karnataka,2020,2,bengaluru urban,8028070
5571,karnataka,2020,2,belagavi,849149
5572,karnataka,2020,2,mysuru,837003
5573,karnataka,2020,2,dharwad,554235
5574,karnataka,2020,2,tumakuru,552123
5575,karnataka,2020,2,dakshina kannada,543603
5576,karnataka,2020,2,ballari,537204
5577,karnataka,2020,2,bengaluru rural,496292
5578,karnataka,2020,2,kalaburagi,455786
5579,karnataka,2020,2,vijayapura,407483
5580,karnataka,2020,2,Bangalore,351484
5581,karnataka,2020,2,Bangalore,247869
5582,karnataka,2020,2,Bangalore,237431
5583,karnataka,2020,2,Bangalore,211500
5584,karnataka,2020,2,Bangalore,210439
5585,karnataka,2020,2,Bangalore,203567
5586,karnataka,2020,2,Bangalore,199801
5587,karnataka,2020,2,Bangalore,198570
5588,karnataka,2020,2,Bangalore,181350
5589,karnataka,2020,2,Bangalore,179770
5590,karnataka,2022,3,bengaluru urban,13997602
5591,karnataka,2022,3,belagavi,1635855
5592,karnataka,2022,3,mysuru,1556384
5593,karnataka,2022,3,tumakuru,1070793
5594,karnataka,2022,3,dakshina kannada,1065741
5595,karnataka,2022,3,ballari,1030428
5596,karnataka,2022,3,dharwad,1024771
5597,karnataka,2022,3,bengaluru rural,924127
5598,karnataka,2022,3,kalaburagi,874282
5599,karnataka,2022,3,vijayapura,792750
5600,karnataka,2022,3,Bangalore,601656
5601,karnataka,2022,3,Bangalore,426581
5602,karnataka,2022,3,Bangalore,403229
5603,karnataka,2022,3,Bangalore,357272
5604,karnataka,2022,3,Bangalore,357187
5605,karnataka,2022,3,Bangalore,355534
5606,karnataka,2022,3,Bangalore,355350
5607,karnataka,2022,3,Bangalore,343521
5608,karnataka,2022,3,Bangalore,318618
5609,karnataka,2022,3,Bangalore,314654
5610,karnataka,2022,4,bengaluru urban,14654455
5611,karnataka,2022,4,belagavi,1709145
5612,karnataka,2022,4,mysuru,1627802
5613,karnataka,2022,4,tumakuru,1118547
5614,karnataka,2022,4,dakshina kannada,1112661
5615,karnataka,2022,4,ballari,1079558
5616,karnataka,2022,4,dharwad,1073312
5617,karnataka,2022,4,bengaluru rural,968384
5618,karnataka,2022,4,kalaburagi,913258
5619,karnataka,2022,4,vijayapura,828346
5620,karnataka,2022,4,Bangalore,630255
5621,karnataka,2022,4,Bangalore,446189
5622,karnataka,2022,4,Bangalore,421750
5623,karnataka,2022,4,Bangalore,375004
5624,karnataka,2022,4,Bangalore,374427
5625,karnataka,2022,4,Bangalore,372516
5626,karnataka,2022,4,Bangalore,371881
5627,karnataka,2022,4,Bangalore,359061
5628,karnataka,2022,4,Bangalore,333488
5629,karnataka,2022,4,Bangalore,329552
5630,karnataka,2022,1,bengaluru urban,12707664
5631,karnataka,2022,1,belagavi,1477767
5632,karnataka,2022,1,mysuru,1410095
5633,karnataka,2022,1,tumakuru,966743
5634,karnataka,2022,1,dakshina kannada,965225
5635,karnataka,2022,1,ballari,926458
5636,karnataka,2022,1,dharwad,925787
5637,karnataka,2022,1,bengaluru rural,833284
5638,karnataka,2022,1,kalaburagi,788989
5639,karnataka,2022,1,vijayapura,714643
5640,karnataka,2022,1,Bangalore,545827
5641,karnataka,2022,1,Bangalore,388154
5642,karnataka,2022,1,Bangalore,366934
5643,karnataka,2022,1,Bangalore,323960
5644,karnataka,2022,1,Bangalore,323435
5645,karnataka,2022,1,Bangalore,322689
5646,karnataka,2022,1,Bangalore,321685
5647,karnataka,2022,1,Bangalore,313105
5648,karnataka,2022,1,Bangalore,289243
5649,karnataka,2022,1,Bangalore,285716
5650,karnataka,2022,2,bengaluru urban,13342916
5651,karnataka,2022,2,belagavi,1556041
5652,karnataka,2022,2,mysuru,1482427
5653,karnataka,2022,2,tumakuru,1018947
5654,karnataka,2022,2,dakshina kannada,1014820
5655,karnataka,2022,2,ballari,977999
5656,karnataka,2022,2,dharwad,974500
5657,karnataka,2022,2,bengaluru rural,877678
5658,karnataka,2022,2,kalaburagi,831684
