,State,Transaction_Year,Quaters,District,RegisteredUsers,appOpens
6929,uttar-pradesh,2022,4,agra district,1497144,58125962
6930,uttar-pradesh,2022,4,fatehpur district,305820,9877022
6931,uttar-pradesh,2022,4,rae bareli district,352816,12036471
6932,uttar-pradesh,2022,4,firozabad district,558101,20561220
6933,uttar-pradesh,2022,4,kheri district,604799,15896719
6934,uttar-pradesh,2022,4,gorakhpur district,1205580,41769201
6935,uttar-pradesh,2022,4,unnao district,393919,13070433
6936,uttar-pradesh,2022,4,prayagraj district,1763014,51367309
6937,uttar-pradesh,2022,4,sonbhadra district,365610,16739269
6938,uttar-pradesh,2022,4,ghazipur district,694386,24971104
6939,uttar-pradesh,2022,4,farrukhabad district,313379,12472311
6940,uttar-pradesh,2022,4,kannauj district,269252,11747502
6941,uttar-pradesh,2022,4,azamgarh district,781790,29451467
6942,uttar-pradesh,2022,4,ayodhya district,499779,17668034
6943,uttar-pradesh,2022,4,deoria district,663945,25778548
6944,uttar-pradesh,2022,4,ghaziabad district,2676888,76077511
6945,uttar-pradesh,2022,3,amethi district,317320,12874116
6946,uttar-pradesh,2022,3,siddharthnagar district,322050,18562556
6947,uttar-pradesh,2022,3,auraiya district,243880,8616240
6948,uttar-pradesh,2022,3,sambhal district,263057,13049736
6949,uttar-pradesh,2022,3,kanpur nagar district,1592126,15019139
6950,uttar-pradesh,2022,3,aligarh district,869751,18328964
6951,uttar-pradesh,2022,3,mahoba district,131487,13128704
6952,uttar-pradesh,2022,3,lucknow district,2604663,15412388
6953,uttar-pradesh,2022,3,sant kabeer nagar district,248266,4260638
6954,uttar-pradesh,2022,3,hathras district,297339,6404007
6955,uttar-pradesh,2022,3,budaun district,347766,22880376
6956,uttar-pradesh,2022,3,moradabad district,590056,10611628
6957,uttar-pradesh,2022,3,kushinagar district,658326,8588447
6958,uttar-pradesh,2022,3,baghpat district,305082,5125847
6959,uttar-pradesh,2022,3,shahjahanpur district,403737,18268289
6960,uttar-pradesh,2022,3,muzaffarnagar district,569122,11393607
6961,uttar-pradesh,2022,3,ambedkar nagar district,391497,7173461
6962,uttar-pradesh,2022,3,bahraich district,293586,25343569
6963,uttar-pradesh,2022,3,jalaun district,294643,23114041
6964,uttar-pradesh,2022,3,rampur district,316113,12867095
6965,uttar-pradesh,2022,3,ballia district,615476,6722824
6966,uttar-pradesh,2022,3,shravasti district,76201,10193617
6967,uttar-pradesh,2022,3,kasganj district,204628,8007433
6968,uttar-pradesh,2022,3,varanasi district,1563730,4529669
6969,uttar-pradesh,2022,3,gautam buddha nagar district,3130224,17308615
6970,uttar-pradesh,2022,3,basti district,414256,8548209
6971,uttar-pradesh,2022,3,shamli district,242580,7118766
6972,uttar-pradesh,2022,3,maharajganj district,424361,10002920
6973,uttar-pradesh,2022,3,etawah district,320846,11291764
6974,uttar-pradesh,2022,3,etah district,276844,12994362
6975,uttar-pradesh,2022,3,banda district,199461,17195919
6976,uttar-pradesh,2022,3,bijnor district,564365,19324381
6977,uttar-pradesh,2022,3,hardoi district,413101,24728937
6978,uttar-pradesh,2022,3,balrampur district,193583,19475275
6979,uttar-pradesh,2022,3,amroha district,313538,10652187
6980,uttar-pradesh,2022,3,pilibhit district,299722,12620949
6981,uttar-pradesh,2022,3,mainpuri district,320417,12059600
6982,uttar-pradesh,2022,3,kanpur dehat district,242363,17931459
6983,uttar-pradesh,2022,3,jaunpur district,836999,8200672
6984,uttar-pradesh,2022,3,kaushambi district,163634,6261255
6985,uttar-pradesh,2022,3,hapur district,366537,5376740
6986,uttar-pradesh,2022,3,hamirpur district,166804,13111909
6987,uttar-pradesh,2022,3,meerut district,1075255,11886840
6988,uttar-pradesh,2022,3,mathura district,803538,18080955
6989,uttar-pradesh,2022,3,chitrakoot district,116747,15666318
6990,uttar-pradesh,2022,3,lalitpur district,199494,29237113
6991,uttar-pradesh,2022,3,mau district,375672,3688508
6992,uttar-pradesh,2022,3,mirzapur district,402235,19237238
6993,uttar-pradesh,2022,3,bulandshahr district,684412,14557438
6994,uttar-pradesh,2022,3,gonda district,392403,18782702
6995,uttar-pradesh,2022,3,jhansi district,589478,25388945
6996,uttar-pradesh,2022,3,chandauli district,384127,6985851
6997,uttar-pradesh,2022,3,bhadohi district,292737,1539529
6998,uttar-pradesh,2022,3,pratapgarh district,476843,11074622
6999,uttar-pradesh,2022,3,saharanpur district,741236,21605787
7000,uttar-pradesh,2022,3,bara banki district,375287,15079533
7001,uttar-pradesh,2022,3,bareilly district,977218,17067283
7002,uttar-pradesh,2022,3,sitapur district,514752,26067655
7003,uttar-pradesh,2022,3,sultanpur district,387814,8331039
7004,uttar-pradesh,2022,3,agra district,1426154,20256530
7005,uttar-pradesh,2022,3,fatehpur district,292522,15831282
7006,uttar-pradesh,2022,3,rae bareli district,337333,13781451
7007,uttar-pradesh,2022,3,firozabad district,531310,10951452
7008,uttar-pradesh,2022,3,kheri district,577837,25859939
7009,uttar-pradesh,2022,3,gorakhpur district,1148103,14568239
7010,uttar-pradesh,2022,3,unnao district,376810,18095578
7011,uttar-pradesh,2022,3,prayagraj district,1678668,21471432
7012,uttar-pradesh,2022,3,sonbhadra district,348944,35727209
7013,uttar-pradesh,2022,3,ghazipur district,660956,7231266
7014,uttar-pradesh,2022,3,farrukhabad district,298591,10751823
7015,uttar-pradesh,2022,3,kannauj district,256849,9961259
7016,uttar-pradesh,2022,3,azamgarh district,746045,8473779
7017,uttar-pradesh,2022,3,ayodhya district,476884,8489087
7018,uttar-pradesh,2022,3,deoria district,632752,5016891
7019,uttar-pradesh,2022,3,ghaziabad district,2549377,10277514
7020,uttar-pradesh,2022,1,amethi district,283285,9549931
7021,uttar-pradesh,2022,1,siddharthnagar district,286990,14567713
7022,uttar-pradesh,2022,1,auraiya district,217723,6484845
7023,uttar-pradesh,2022,1,sambhal district,234926,9010245
7024,uttar-pradesh,2022,1,kanpur nagar district,1431918,13306305
7025,uttar-pradesh,2022,1,aligarh district,778769,14195820
7026,uttar-pradesh,2022,1,mahoba district,117391,9999168
7027,uttar-pradesh,2022,1,lucknow district,2348173,14805785
7028,uttar-pradesh,2022,1,sant kabeer nagar district,220942,4404751
7029,uttar-pradesh,2022,1,hathras district,264734,6198459
7030,uttar-pradesh,2022,1,budaun district,310467,16137282
7031,uttar-pradesh,2022,1,moradabad district,528459,9111603
7032,uttar-pradesh,2022,1,kushinagar district,585162,8878928
7033,uttar-pradesh,2022,1,baghpat district,273913,5613358
7034,uttar-pradesh,2022,1,shahjahanpur district,359822,13459500
7035,uttar-pradesh,2022,1,muzaffarnagar district,510605,11229672
7036,uttar-pradesh,2022,1,ambedkar nagar district,347805,5487699
7037,uttar-pradesh,2022,1,bahraich district,262870,16665248
7038,uttar-pradesh,2022,1,jalaun district,263573,18544106
7039,uttar-pradesh,2022,1,rampur district,282442,9425506
7040,uttar-pradesh,2022,1,ballia district,548285,7592872
7041,uttar-pradesh,2022,1,shravasti district,68179,5565051
7042,uttar-pradesh,2022,1,kasganj district,182189,5935949
7043,uttar-pradesh,2022,1,varanasi district,1406056,6339961
7044,uttar-pradesh,2022,1,gautam buddha nagar district,2822463,19662404
7045,uttar-pradesh,2022,1,basti district,368788,7282881
7046,uttar-pradesh,2022,1,shamli district,217044,5332538
7047,uttar-pradesh,2022,1,maharajganj district,377520,8411383
7048,uttar-pradesh,2022,1,etawah district,286261,9145306
7049,uttar-pradesh,2022,1,etah district,246989,8342531
7050,uttar-pradesh,2022,1,banda district,178647,13262034
7051,uttar-pradesh,2022,1,bijnor district,505579,16218600
7052,uttar-pradesh,2022,1,hardoi district,369745,19000597
7053,uttar-pradesh,2022,1,balrampur district,172888,12140005
7054,uttar-pradesh,2022,1,amroha district,279928,8078212
7055,uttar-pradesh,2022,1,pilibhit district,267438,9254610
7056,uttar-pradesh,2022,1,mainpuri district,285752,8884695
7057,uttar-pradesh,2022,1,kanpur dehat district,215966,13183908
7058,uttar-pradesh,2022,1,jaunpur district,745837,8170651
7059,uttar-pradesh,2022,1,kaushambi district,146004,5561337
7060,uttar-pradesh,2022,1,hapur district,328694,4935570
7061,uttar-pradesh,2022,1,hamirpur district,148893,11136453
7062,uttar-pradesh,2022,1,meerut district,967325,11174775
7063,uttar-pradesh,2022,1,mathura district,719040,15649266
7064,uttar-pradesh,2022,1,chitrakoot district,104504,10833118
7065,uttar-pradesh,2022,1,lalitpur district,178791,22066384
7066,uttar-pradesh,2022,1,mau district,335310,3294192
7067,uttar-pradesh,2022,1,mirzapur district,359993,14164109
7068,uttar-pradesh,2022,1,bulandshahr district,612406,13024759
7069,uttar-pradesh,2022,1,gonda district,350931,15186086
7070,uttar-pradesh,2022,1,jhansi district,529169,20172645
7071,uttar-pradesh,2022,1,chandauli district,343632,6279911
7072,uttar-pradesh,2022,1,bhadohi district,261266,1976717
7073,uttar-pradesh,2022,1,pratapgarh district,425208,9394913
7074,uttar-pradesh,2022,1,saharanpur district,665784,17834197
7075,uttar-pradesh,2022,1,bara banki district,335222,11548753
7076,uttar-pradesh,2022,1,bareilly district,875033,14178473
7077,uttar-pradesh,2022,1,sitapur district,459091,18142935
7078,uttar-pradesh,2022,1,sultanpur district,345466,6918627
7079,uttar-pradesh,2022,1,agra district,1279852,18048877
7080,uttar-pradesh,2022,1,fatehpur district,261545,11261260
7081,uttar-pradesh,2022,1,rae bareli district,301965,9915965
7082,uttar-pradesh,2022,1,firozabad district,473859,9080483
7083,uttar-pradesh,2022,1,kheri district,514743,17952780
7084,uttar-pradesh,2022,1,gorakhpur district,1027283,13510549
7085,uttar-pradesh,2022,1,unnao district,337537,13083095
7086,uttar-pradesh,2022,1,prayagraj district,1504572,19196760
7087,uttar-pradesh,2022,1,sonbhadra district,312416,25876890
7088,uttar-pradesh,2022,1,ghazipur district,589549,7240038
7089,uttar-pradesh,2022,1,farrukhabad district,266001,7563620
7090,uttar-pradesh,2022,1,kannauj district,228510,7913289
7091,uttar-pradesh,2022,1,azamgarh district,666213,8513681
7092,uttar-pradesh,2022,1,ayodhya district,426442,7593013
7093,uttar-pradesh,2022,1,deoria district,563817,5830458
7094,uttar-pradesh,2022,1,ghaziabad district,2298103,11991935
7095,uttar-pradesh,2022,2,amethi district,300525,11436478
7096,uttar-pradesh,2022,2,siddharthnagar district,304650,19263366
7097,uttar-pradesh,2022,2,auraiya district,230779,6911646
7098,uttar-pradesh,2022,2,sambhal district,249076,10661309
7099,uttar-pradesh,2022,2,kanpur nagar district,1510491,14442072
7100,uttar-pradesh,2022,2,aligarh district,824034,15990082
7101,uttar-pradesh,2022,2,mahoba district,124427,11591607
7102,uttar-pradesh,2022,2,lucknow district,2474317,14476877
7103,uttar-pradesh,2022,2,sant kabeer nagar district,234372,4813258
7104,uttar-pradesh,2022,2,hathras district,281014,5967908
7105,uttar-pradesh,2022,2,budaun district,329179,17746487
7106,uttar-pradesh,2022,2,moradabad district,558719,9642386
7107,uttar-pradesh,2022,2,kushinagar district,621030,9558845
7108,uttar-pradesh,2022,2,baghpat district,289373,5560247
7109,uttar-pradesh,2022,2,shahjahanpur district,381911,14842623
7110,uttar-pradesh,2022,2,muzaffarnagar district,539583,12658205
7111,uttar-pradesh,2022,2,ambedkar nagar district,369511,6540014
7112,uttar-pradesh,2022,2,bahraich district,278827,20038054
7113,uttar-pradesh,2022,2,jalaun district,279182,21886956
7114,uttar-pradesh,2022,2,rampur district,299289,10604808
7115,uttar-pradesh,2022,2,ballia district,581226,8145856
7116,uttar-pradesh,2022,2,shravasti district,72312,7204357
7117,uttar-pradesh,2022,2,kasganj district,193531,6526475
7118,uttar-pradesh,2022,2,varanasi district,1483315,5512629
7119,uttar-pradesh,2022,2,gautam buddha nagar district,2973360,18078405
7120,uttar-pradesh,2022,2,basti district,391480,8659484
7121,uttar-pradesh,2022,2,shamli district,229756,6598737
7122,uttar-pradesh,2022,2,maharajganj district,400839,10123844
7123,uttar-pradesh,2022,2,etawah district,303513,11278786
7124,uttar-pradesh,2022,2,etah district,262230,9589352
7125,uttar-pradesh,2022,2,banda district,189165,17115780
7126,uttar-pradesh,2022,2,bijnor district,534931,19006763
7127,uttar-pradesh,2022,2,hardoi district,391720,21834845
7128,uttar-pradesh,2022,2,balrampur district,183374,16050144
7129,uttar-pradesh,2022,2,amroha district,296694,9135737
7130,uttar-pradesh,2022,2,pilibhit district,283534,10836549
7131,uttar-pradesh,2022,2,mainpuri district,303347,10873855
7132,uttar-pradesh,2022,2,kanpur dehat district,229258,15506392
7133,uttar-pradesh,2022,2,jaunpur district,790310,8330349
7134,uttar-pradesh,2022,2,kaushambi district,154837,6074413
7135,uttar-pradesh,2022,2,hapur district,347378,5135381
7136,uttar-pradesh,2022,2,hamirpur district,157910,12208162
7137,uttar-pradesh,2022,2,meerut district,1020429,11351958
7138,uttar-pradesh,2022,2,mathura district,760584,17031257
7139,uttar-pradesh,2022,2,chitrakoot district,110760,14874398
7140,uttar-pradesh,2022,2,lalitpur district,189192,24216903
7141,uttar-pradesh,2022,2,mau district,355194,3766090
7142,uttar-pradesh,2022,2,mirzapur district,381259,17213027
7143,uttar-pradesh,2022,2,bulandshahr district,648058,14215519
7144,uttar-pradesh,2022,2,gonda district,371929,19015903
7145,uttar-pradesh,2022,2,jhansi district,558926,21279066
7146,uttar-pradesh,2022,2,chandauli district,363366,6537683
7147,uttar-pradesh,2022,2,bhadohi district,276471,1850729
7148,uttar-pradesh,2022,2,pratapgarh district,450876,10911320
7149,uttar-pradesh,2022,2,saharanpur district,703431,20499262
7150,uttar-pradesh,2022,2,bara banki district,355514,12672702
7151,uttar-pradesh,2022,2,bareilly district,925536,14558216
7152,uttar-pradesh,2022,2,sitapur district,487160,21608094
7153,uttar-pradesh,2022,2,sultanpur district,366531,7966232
7154,uttar-pradesh,2022,2,agra district,1351856,18374965
7155,uttar-pradesh,2022,2,fatehpur district,277199,14239290
7156,uttar-pradesh,2022,2,rae bareli district,319786,11772997
7157,uttar-pradesh,2022,2,firozabad district,502113,9192067
7158,uttar-pradesh,2022,2,kheri district,546247,21669627
7159,uttar-pradesh,2022,2,gorakhpur district,1086399,16050337
7160,uttar-pradesh,2022,2,unnao district,357565,16364762
7161,uttar-pradesh,2022,2,prayagraj district,1590032,20497875
7162,uttar-pradesh,2022,2,sonbhadra district,330599,30831544
7163,uttar-pradesh,2022,2,ghazipur district,624588,7735743
7164,uttar-pradesh,2022,2,farrukhabad district,282388,8944686
7165,uttar-pradesh,2022,2,kannauj district,242692,9026735
7166,uttar-pradesh,2022,2,azamgarh district,705372,9750509
7167,uttar-pradesh,2022,2,ayodhya district,451594,8074551
7168,uttar-pradesh,2022,2,deoria district,597729,6041211
7169,uttar-pradesh,2022,2,ghaziabad district,2421605,10885714
7170,uttar-pradesh,2019,4,amethi district,119989,1875981
7171,uttar-pradesh,2019,4,siddharthnagar district,114847,2067454
7172,uttar-pradesh,2019,4,auraiya district,93568,1473547
7173,uttar-pradesh,2019,4,sambhal district,91975,1138121
7174,uttar-pradesh,2019,4,kanpur nagar district,718251,12118926
7175,uttar-pradesh,2019,4,aligarh district,341948,5432058
7176,uttar-pradesh,2019,4,mahoba district,48561,682263
7177,uttar-pradesh,2019,4,lucknow district,1221681,23929164
7178,uttar-pradesh,2019,4,sant kabeer nagar district,92544,1546025
7179,uttar-pradesh,2019,4,hathras district,110768,1669269
7180,uttar-pradesh,2019,4,budaun district,120524,1573864
7181,uttar-pradesh,2019,4,moradabad district,224285,3295770
7182,uttar-pradesh,2019,4,kushinagar district,259562,4902506
7183,uttar-pradesh,2019,4,baghpat district,121201,2054257
7184,uttar-pradesh,2019,4,shahjahanpur district,148797,1931338
7185,uttar-pradesh,2019,4,muzaffarnagar district,220338,3035679
7186,uttar-pradesh,2019,4,ambedkar nagar district,152821,2397553
7187,uttar-pradesh,2019,4,bahraich district,102918,1480418
7188,uttar-pradesh,2019,4,jalaun district,116051,1660032
7189,uttar-pradesh,2019,4,rampur district,115637,1650786
7190,uttar-pradesh,2019,4,ballia district,248506,4021687
7191,uttar-pradesh,2019,4,shravasti district,25490,386148
7192,uttar-pradesh,2019,4,kasganj district,73208,1007616
7193,uttar-pradesh,2019,4,varanasi district,706509,14259001
7194,uttar-pradesh,2019,4,gautam buddha nagar district,1537791,49427785
7195,uttar-pradesh,2019,4,basti district,160858,2738402
7196,uttar-pradesh,2019,4,shamli district,91706,1340147
7197,uttar-pradesh,2019,4,maharajganj district,167678,2591252
7198,uttar-pradesh,2019,4,etawah district,121909,1971673
7199,uttar-pradesh,2019,4,etah district,100034,1406566
7200,uttar-pradesh,2019,4,banda district,75355,1065358
7201,uttar-pradesh,2019,4,bijnor district,215311,2961546
7202,uttar-pradesh,2019,4,hardoi district,145034,1923457
7203,uttar-pradesh,2019,4,balrampur district,68993,1097032
7204,uttar-pradesh,2019,4,amroha district,115341,1652691
7205,uttar-pradesh,2019,4,pilibhit district,112045,1467544
7206,uttar-pradesh,2019,4,mainpuri district,117848,1597087
7207,uttar-pradesh,2019,4,kanpur dehat district,86285,1397491
7208,uttar-pradesh,2019,4,jaunpur district,331857,5106619
7209,uttar-pradesh,2019,4,kaushambi district,57618,828838
7210,uttar-pradesh,2019,4,hapur district,147702,2681351
7211,uttar-pradesh,2019,4,hamirpur district,64136,910972
7212,uttar-pradesh,2019,4,meerut district,455353,7640227
7213,uttar-pradesh,2019,4,mathura district,306611,5241778
7214,uttar-pradesh,2019,4,chitrakoot district,43677,667112
7215,uttar-pradesh,2019,4,lalitpur district,75748,1185717
7216,uttar-pradesh,2019,4,mau district,148820,2155682
7217,uttar-pradesh,2019,4,mirzapur district,164373,2442525
7218,uttar-pradesh,2019,4,bulandshahr district,262361,4318129
7219,uttar-pradesh,2019,4,gonda district,150012,2511266
7220,uttar-pradesh,2019,4,jhansi district,252380,4653031
7221,uttar-pradesh,2019,4,chandauli district,154068,2538230
7222,uttar-pradesh,2019,4,bhadohi district,116323,1716318
7223,uttar-pradesh,2019,4,pratapgarh district,182182,2655080
7224,uttar-pradesh,2019,4,saharanpur district,290730,4961771
7225,uttar-pradesh,2019,4,bara banki district,142882,2306594
7226,uttar-pradesh,2019,4,bareilly district,398897,6261447
7227,uttar-pradesh,2019,4,sitapur district,194588,2277928
7228,uttar-pradesh,2019,4,sultanpur district,155081,2485807
7229,uttar-pradesh,2019,4,agra district,593453,9403661
7230,uttar-pradesh,2019,4,fatehpur district,107650,1432832
7231,uttar-pradesh,2019,4,rae bareli district,134591,1958605
7232,uttar-pradesh,2019,4,firozabad district,188556,2565909
7233,uttar-pradesh,2019,4,kheri district,209667,2680169
